 TopoDir BaixDir TopoEsq TopoDir             TrasDir TrasEsq FrenDir FrenEsq
 33536.0 27264.0 16704.0 33472.0               0.641   2.311   2.604   2.491
 33600.0 27264.0 16640.0 33472.0               0.645   2.298   2.575   2.440
 33536.0 27264.0 16704.0 33536.0               0.693   2.285   2.520   2.436
 33600.0 27264.0 16768.0 33472.0               0.664   2.327   2.601   2.491
 33600.0 27264.0 16768.0 33472.0               0.667   2.304   2.620   2.472
 33600.0 27264.0 16576.0 33472.0               0.703   2.430   2.594   2.472
 33600.0 27264.0 16448.0 33472.0               0.664   2.385   2.604   2.523
 33664.0 27328.0 16512.0 33472.0               0.877   2.420   2.685   2.578
 33600.0 27328.0 16448.0 33472.0               0.728   2.343   2.620   2.488
 33728.0 27328.0 16960.0 33472.0               0.667   2.307   2.623   2.514
 33664.0 27328.0 17088.0 33472.0               0.880   2.385   2.668   2.530
 33728.0 27328.0 17216.0 33408.0               0.683   2.369   2.649   2.527
 33664.0 27264.0 16768.0 33408.0               0.870   2.365   2.617   2.520
 33664.0 27328.0 16512.0 33408.0               1.022   2.372   2.672   2.539
 33728.0 27328.0 16384.0 33408.0               0.641   2.343   2.643   2.462
 33664.0 27264.0 16384.0 33408.0               0.706   2.291   2.568   2.507
 33600.0 27328.0 16000.0 33408.0               1.073   2.359   2.675   2.539
 33536.0 27328.0 16192.0 33408.0               1.083   2.423   2.672   2.556
 33536.0 27328.0 16064.0 33408.0               1.018   2.398   2.681   2.543
 33536.0 27264.0 15680.0 33472.0               0.738   2.327   2.636   2.465
 33472.0 27328.0 15744.0 33408.0               0.944   2.391   2.623   2.523
 33600.0 27392.0 16064.0 33344.0               0.786   2.336   2.652   2.491
 33536.0 27328.0 16192.0 33408.0               0.889   2.382   2.675   2.514
 33536.0 27328.0 15936.0 33408.0               0.661   2.262   2.549   2.478
 33536.0 27328.0 16000.0 33344.0               0.796   2.343   2.643   2.414
 33536.0 27328.0 16128.0 33472.0               0.806   2.362   2.659   2.510
 33600.0 27264.0 16064.0 33472.0               1.441   2.414   2.710   2.585
 33536.0 27200.0 16128.0 33408.0               0.796   2.440   2.701   2.514
 33536.0 27264.0 15872.0 33472.0               1.276   2.430   2.704   2.559
 33536.0 27200.0 16000.0 33536.0               1.160   2.427   2.685   2.556
 33472.0 27264.0 15680.0 33472.0               1.154   2.423   2.704   2.520
 33472.0 27328.0 15744.0 33472.0               1.196   2.414   2.701   2.543
 33408.0 27328.0 15744.0 33536.0               1.151   2.401   2.694   2.552
 33472.0 27328.0 16000.0 33472.0               1.089   2.394   2.678   2.536
 33408.0 27328.0 16064.0 33408.0               1.054   2.414   2.672   2.559
 33408.0 27328.0 16000.0 33408.0               1.170   2.398   2.701   2.552
 33408.0 27392.0 15872.0 33408.0               1.105   2.394   2.672   2.552
 33408.0 27392.0 15872.0 33472.0               1.189   2.411   2.656   2.556
 33472.0 27392.0 16000.0 33472.0               1.073   2.411   2.685   2.543
 33472.0 27328.0 16128.0 33472.0               1.163   2.407   2.704   2.552
 33600.0 27328.0 16000.0 33472.0               1.076   2.398   2.681   2.527
 33536.0 27392.0 15936.0 33536.0               1.076   2.359   2.685   2.510
 33600.0 27392.0 15936.0 33472.0               1.122   2.404   2.672   2.530
 33600.0 27392.0 15936.0 33536.0               1.083   2.394   2.678   2.488
 33600.0 27392.0 15936.0 33536.0               1.086   2.349   2.691   2.533
 33600.0 27328.0 15744.0 33536.0               1.092   2.391   2.688   2.507
 33600.0 27392.0 16000.0 33472.0               1.089   2.385   2.639   2.510
 33536.0 27392.0 16192.0 33536.0               1.089   2.398   2.685   2.527
 33536.0 27392.0 16256.0 33536.0               1.144   2.388   2.675   2.556
 33536.0 27392.0 16256.0 33536.0               1.125   2.398   2.639   2.530
 33472.0 27328.0 16448.0 33536.0               1.089   2.382   2.697   2.546
 33536.0 27392.0 16448.0 33536.0               1.122   2.353   2.672   2.552
 33536.0 27392.0 16576.0 33536.0               1.057   2.398   2.681   2.523
 33600.0 27392.0 16704.0 33536.0               1.086   2.382   2.694   2.501
 33664.0 27392.0 16640.0 33600.0               1.034   2.385   2.678   2.539
 33664.0 27392.0 16576.0 33536.0               0.812   2.411   2.672   2.533
 33600.0 27328.0 16640.0 33536.0               1.147   2.401   2.681   2.539
 33600.0 27328.0 16768.0 33536.0               1.092   2.375   2.688   2.536
 33664.0 27328.0 16704.0 33536.0               1.070   2.391   2.681   2.530
 33728.0 27328.0 16896.0 33536.0               0.690   2.404   2.704   2.546
 33664.0 27328.0 16960.0 33536.0               1.157   2.404   2.688   2.523
 33728.0 27264.0 16896.0 33472.0               1.167   2.398   2.691   2.530
 33728.0 27328.0 17088.0 33472.0               0.918   2.278   2.617   2.488
 33664.0 27264.0 17088.0 33472.0               1.144   2.404   2.678   2.527
 33792.0 27264.0 17088.0 33536.0               1.157   2.401   2.678   2.549
 33792.0 27328.0 17216.0 33536.0               1.134   2.372   2.685   2.530
 33792.0 27328.0 17216.0 33536.0               1.125   2.369   2.685   2.539
 33792.0 27392.0 17280.0 33472.0               1.099   2.362   2.685   2.539
 33792.0 27328.0 17280.0 33536.0               1.067   2.394   2.691   2.543
 33792.0 27328.0 17280.0 33472.0               1.025   2.398   2.685   2.546
 33792.0 27392.0 17216.0 33472.0               1.063   2.378   2.681   2.536
 33856.0 27392.0 17280.0 33472.0               1.044   2.382   2.665   2.485
 33792.0 27520.0 17280.0 33408.0               1.151   2.411   2.681   2.552
 33856.0 27520.0 17280.0 33472.0               1.092   2.411   2.694   2.543
 33792.0 27520.0 17280.0 33472.0               1.167   2.414   2.688   2.546
 33792.0 27520.0 17152.0 33472.0               1.176   2.388   2.685   2.556
 33920.0 27584.0 17344.0 33472.0               1.115   2.362   2.681   2.533
 33920.0 27520.0 17408.0 33536.0               1.044   2.375   2.681   2.543
 33920.0 27520.0 17408.0 33536.0               1.044   2.382   2.672   2.546
 33984.0 27520.0 17408.0 33536.0               1.099   2.404   2.688   2.543
 34048.0 27456.0 17472.0 33600.0               0.941   2.346   2.678   2.546
 34112.0 27456.0 17536.0 33600.0               1.112   2.365   2.685   2.491
 34112.0 27456.0 17472.0 33536.0               1.057   2.391   2.691   2.536
 34112.0 27456.0 17472.0 33536.0               1.089   2.385   2.688   2.546
 34112.0 27392.0 17408.0 33536.0               1.070   2.388   2.630   2.478
 34048.0 27392.0 17408.0 33600.0               1.160   2.420   2.691   2.520
 34176.0 27392.0 17472.0 33600.0               1.134   2.417   2.685   2.556
 34240.0 27392.0 17536.0 33536.0               1.183   2.414   2.707   2.549
 34240.0 27392.0 17472.0 33600.0               1.173   2.394   2.688   2.549
 34304.0 27456.0 17408.0 33536.0               1.131   2.365   2.701   2.539
 34176.0 27520.0 17472.0 33536.0               1.118   2.398   2.672   2.549
 34240.0 27456.0 17536.0 33600.0               1.060   2.398   2.675   2.527
 34240.0 27520.0 17472.0 33600.0               1.022   2.394   2.678   2.485
 34176.0 27520.0 17536.0 33600.0               1.070   2.372   2.678   2.536
 34240.0 27584.0 17472.0 33600.0               1.080   2.385   2.665   2.543
 34176.0 27584.0 17408.0 33600.0               1.015   2.385   2.665   2.527
 34240.0 27648.0 17408.0 33600.0               1.109   2.401   2.688   2.504
 34240.0 27648.0 17344.0 33536.0               1.160   2.365   2.688   2.520
 34240.0 27648.0 17408.0 33600.0               1.173   2.401   2.694   2.498
 34304.0 27648.0 17472.0 33600.0               1.105   2.372   2.685   2.530
 34240.0 27648.0 17472.0 33600.0               1.122   2.394   2.685   2.501
 34176.0 27584.0 17536.0 33600.0               1.073   2.362   2.685   2.536
 34240.0 27648.0 17472.0 33600.0               1.109   2.401   2.691   2.498
 34240.0 27648.0 17408.0 33600.0               1.096   2.404   2.694   2.530
 34176.0 27648.0 17344.0 33664.0               1.083   2.401   2.678   2.543
 34176.0 27584.0 17344.0 33600.0               1.202   2.407   2.691   2.556
 34112.0 27584.0 17280.0 33600.0               1.209   2.382   2.694   2.543
 34112.0 27584.0 17344.0 33600.0               1.218   2.411   2.694   2.556
 34112.0 27584.0 17280.0 33600.0               1.176   2.420   2.701   2.556
 34112.0 27584.0 17344.0 33600.0               1.215   2.388   2.694   2.556
 34176.0 27584.0 17280.0 33600.0               1.141   2.362   2.691   2.549
 34112.0 27584.0 17280.0 33664.0               1.173   2.378   2.694   2.539
 34240.0 27584.0 17280.0 33600.0               1.073   2.417   2.681   2.543
 34112.0 27584.0 17344.0 33664.0               1.128   2.349   2.688   2.504
 34176.0 27520.0 17280.0 33600.0               1.131   2.407   2.672   2.546
 34176.0 27584.0 17152.0 33600.0               1.092   2.398   2.668   2.504
 34240.0 27584.0 17216.0 33600.0               1.147   2.356   2.681   2.543
 34176.0 27648.0 17216.0 33600.0               1.122   2.411   2.678   2.530
 34176.0 27648.0 17216.0 33600.0               1.134   2.404   2.685   2.543
 34176.0 27648.0 17216.0 33600.0               1.147   2.414   2.688   2.546
 34240.0 27648.0 17216.0 33664.0               1.112   2.375   2.659   2.546
 34240.0 27712.0 17216.0 33600.0               1.073   2.340   2.617   2.485
 34240.0 27712.0 17216.0 33600.0               1.122   2.369   2.630   2.475
 34304.0 27648.0 17152.0 33664.0               1.096   2.394   2.659   2.556
 34240.0 27648.0 17152.0 33600.0               1.083   2.401   2.662   2.556
 34240.0 27648.0 17152.0 33600.0               1.167   2.411   2.662   2.530
 34240.0 27712.0 17280.0 33600.0               1.096   2.417   2.662   2.527
 34304.0 27712.0 17280.0 33664.0               0.980   2.401   2.630   2.527
 34304.0 27776.0 17152.0 33664.0               1.025   2.411   2.659   2.523
 34304.0 27712.0 17280.0 33664.0               1.028   2.391   2.678   2.523
 34368.0 27712.0 17216.0 33728.0               1.015   2.401   2.656   2.514
 34304.0 27776.0 17216.0 33664.0               1.122   2.407   2.652   2.536
 34368.0 27776.0 17216.0 33664.0               1.038   2.407   2.656   2.520
 34368.0 27712.0 17344.0 33664.0               0.645   2.404   2.694   2.543
 34304.0 27776.0 17408.0 33664.0               1.109   2.382   2.685   2.549
 34368.0 27712.0 17408.0 33664.0               1.125   2.372   2.691   2.549
 34368.0 27776.0 17408.0 33600.0               1.112   2.394   2.668   2.549
 34368.0 27712.0 17472.0 33536.0               0.699   2.285   2.617   2.491
 34304.0 27712.0 17344.0 33600.0               1.138   2.382   2.704   2.546
 34368.0 27776.0 17216.0 33600.0               1.118   2.404   2.694   2.546
 34368.0 27776.0 17280.0 33536.0               1.122   2.411   2.694   2.559
 34368.0 27712.0 17152.0 33600.0               1.118   2.411   2.685   2.498
 34368.0 27776.0 17088.0 33536.0               1.054   2.404   2.681   2.510
 34368.0 27776.0 17216.0 33600.0               1.131   2.401   2.685   2.494
 34368.0 27648.0 17216.0 33600.0               1.060   2.404   2.678   2.552
 34304.0 27776.0 17152.0 33600.0               1.067   2.420   2.672   2.549
 34304.0 27712.0 17088.0 33600.0               1.073   2.411   2.678   2.552
 34304.0 27712.0 17152.0 33536.0               1.134   2.401   2.694   2.498
 34304.0 27776.0 17088.0 33600.0               1.128   2.411   2.685   2.527
 34432.0 27712.0 17024.0 33600.0               1.131   2.404   2.694   2.510
 34368.0 27648.0 16960.0 33664.0               1.089   2.398   2.643   2.543
 34432.0 27712.0 16896.0 33600.0               1.086   2.356   2.685   2.530
 34432.0 27648.0 16960.0 33600.0               1.083   2.372   2.681   2.469
 34368.0 27648.0 16960.0 33536.0               1.247   2.417   2.691   2.556
 34432.0 27520.0 16960.0 33536.0               1.196   2.420   2.701   2.552
 34432.0 27520.0 17088.0 33600.0               1.189   2.420   2.681   2.546
 34432.0 27520.0 17152.0 33600.0               1.180   2.417   2.662   2.552
 34496.0 27584.0 17216.0 33600.0               1.112   2.378   2.681   2.533
 34496.0 27584.0 17280.0 33600.0               1.154   2.382   2.694   2.539
 34560.0 27648.0 17280.0 33536.0               1.057   2.398   2.688   2.552
 34496.0 27712.0 17152.0 33600.0               1.099   2.411   2.688   2.510
 34560.0 27648.0 17216.0 33536.0               0.722   2.336   2.627   2.523
 34560.0 27648.0 17280.0 33536.0               1.147   2.414   2.681   2.523
 34624.0 27648.0 17280.0 33600.0               1.102   2.411   2.675   2.543
 34624.0 27648.0 17344.0 33536.0               1.083   2.407   2.681   2.514
 34560.0 27584.0 17280.0 33600.0               0.732   2.359   2.697   2.517
 34624.0 27520.0 17344.0 33536.0               1.202   2.378   2.701   2.539
 34560.0 27584.0 17344.0 33536.0               1.109   2.404   2.681   2.523
 34496.0 27392.0 17280.0 33472.0               1.173   2.404   2.678   2.549
 34560.0 27264.0 17216.0 33536.0               1.163   2.404   2.636   2.543
 34432.0 27328.0 17216.0 33472.0               1.154   2.401   2.701   2.549
 34432.0 27264.0 17216.0 33472.0               1.125   2.411   2.691   2.556
 34432.0 27200.0 17216.0 33408.0               1.151   2.407   2.665   2.536
 34368.0 27136.0 17152.0 33472.0               1.141   2.411   2.688   2.549
 34432.0 27136.0 17280.0 33408.0               1.073   2.404   2.681   2.543
 34432.0 27136.0 17216.0 33408.0               1.141   2.430   2.694   2.514
 34432.0 27008.0 17152.0 33472.0               1.057   2.346   2.630   2.510
 34304.0 27072.0 17280.0 33408.0               0.838   2.311   2.701   2.556
 34368.0 27200.0 17280.0 33408.0               1.163   2.391   2.691   2.543
 34432.0 27264.0 17408.0 33408.0               1.180   2.404   2.681   2.527
 34368.0 27328.0 17344.0 33408.0               1.141   2.407   2.659   2.543
 34368.0 27072.0 17344.0 33408.0               1.141   2.401   2.688   2.552
 34240.0 26560.0 17344.0 33472.0               1.199   2.375   2.694   2.536
 34176.0 26752.0 17408.0 33472.0               1.118   2.420   2.694   2.507
 33792.0 26816.0 17408.0 33536.0               1.109   2.372   2.685   2.527
 34048.0 26688.0 17344.0 33472.0               1.147   2.356   2.701   2.549
 33664.0 26688.0 17280.0 33472.0               1.151   2.411   2.685   2.517
 33472.0 26496.0 17280.0 33472.0               1.144   2.404   2.659   2.559
 33344.0 26432.0 17344.0 33408.0               1.092   2.391   2.610   2.501
 33664.0 26496.0 17280.0 33408.0               1.154   2.420   2.688   2.504
 33664.0 26496.0 17344.0 33344.0               0.761   2.359   2.701   2.530
 33600.0 26560.0 17408.0 33408.0               1.199   2.423   2.691   2.539
 33600.0 26432.0 17408.0 33344.0               1.151   2.411   2.685   2.533
 33856.0 26496.0 17344.0 33344.0               1.118   2.423   2.694   2.533
 33856.0 26560.0 17408.0 33344.0               1.176   2.417   2.688   2.520
 33856.0 26496.0 17344.0 33408.0               1.099   2.404   2.656   2.549
 33920.0 26432.0 17408.0 33408.0               1.076   2.404   2.675   2.520
 33856.0 26560.0 17344.0 33408.0               1.157   2.411   2.688   2.552
 33792.0 26688.0 17408.0 33408.0               1.199   2.436   2.697   2.562
 33920.0 26752.0 17472.0 33408.0               1.109   2.411   2.691   2.546
 33920.0 26752.0 17280.0 33408.0               0.709   2.417   2.668   2.549
 33792.0 26752.0 17344.0 33408.0               1.192   2.414   2.685   2.546
 33856.0 26816.0 17344.0 33408.0               1.041   2.417   2.636   2.546
 33984.0 26880.0 17408.0 33472.0               0.964   2.407   2.675   2.530
 33984.0 26816.0 17408.0 33472.0               0.935   2.388   2.630   2.485
 33984.0 26816.0 17408.0 33472.0               0.790   2.430   2.672   2.546
 34048.0 26880.0 17472.0 33472.0               1.073   2.427   2.668   2.527
 33920.0 26688.0 17408.0 33536.0               1.067   2.414   2.672   2.543
 33920.0 26624.0 17408.0 33536.0               1.173   2.382   2.668   2.536
 33792.0 26624.0 17408.0 33536.0               0.844   2.349   2.630   2.533
 33792.0 26624.0 17472.0 33536.0               1.151   2.420   2.652   2.533
 33856.0 26624.0 17472.0 33472.0               0.951   2.362   2.604   2.520
 33856.0 26624.0 17472.0 33536.0               1.105   2.401   2.646   2.549
 33664.0 26688.0 17408.0 33472.0               0.680   2.327   2.672   2.520
 33728.0 26752.0 17536.0 33472.0               1.151   2.398   2.701   2.562
 33792.0 26688.0 17472.0 33472.0               1.202   2.375   2.691   2.543
 33792.0 26816.0 17472.0 33472.0               1.157   2.362   2.659   2.539
 33792.0 26688.0 17408.0 33472.0               0.799   2.398   2.643   2.517
 33792.0 26688.0 17472.0 33472.0               1.083   2.382   2.685   2.543
 33920.0 26688.0 17408.0 33472.0               1.022   2.401   2.656   2.501
 33984.0 26816.0 17408.0 33408.0               1.180   2.423   2.694   2.539
 34048.0 26880.0 17408.0 33472.0               1.186   2.430   2.688   2.552
 34112.0 26816.0 17408.0 33472.0               1.212   2.427   2.691   2.543
 34112.0 26880.0 17344.0 33408.0               1.167   2.423   2.691   2.556
 34176.0 26944.0 17344.0 33408.0               1.167   2.417   2.688   2.523
 34112.0 26944.0 17408.0 33408.0               1.151   2.407   2.688   2.527
 34048.0 26944.0 17408.0 33472.0               1.099   2.411   2.646   2.536
 34112.0 27072.0 17344.0 33472.0               1.028   2.391   2.643   2.504
 34112.0 26944.0 17344.0 33408.0               0.828   2.401   2.694   2.536
 34048.0 27008.0 17408.0 33408.0               1.186   2.430   2.694   2.546
 34112.0 27008.0 17408.0 33408.0               1.160   2.382   2.697   2.552
 34176.0 27008.0 17344.0 33536.0               1.144   2.407   2.688   2.539
 34240.0 27008.0 17344.0 33408.0               0.880   2.333   2.675   2.533
 34176.0 27008.0 17280.0 33472.0               1.244   2.430   2.681   2.546
 34048.0 27008.0 17280.0 33408.0               1.212   2.414   2.694   2.556
 34240.0 26944.0 17408.0 33408.0               1.167   2.388   2.697   2.552
 34240.0 26944.0 17408.0 33408.0               1.154   2.369   2.688   2.552
 34240.0 27008.0 17408.0 33536.0               1.134   2.411   2.675   2.510
 34112.0 27136.0 17408.0 33472.0               1.018   2.378   2.630   2.517
 34112.0 27072.0 17472.0 33472.0               1.196   2.420   2.675   2.546
 33984.0 27136.0 17344.0 33472.0               1.170   2.414   2.701   2.549
 33984.0 27264.0 17344.0 33472.0               1.167   2.411   2.701   2.501
 34112.0 27200.0 17280.0 33472.0               0.854   2.346   2.672   2.536
 33984.0 27136.0 17216.0 33472.0               1.173   2.378   2.701   2.556
 34176.0 27136.0 17280.0 33408.0               1.154   2.375   2.678   2.543
 34240.0 27008.0 17216.0 33408.0               0.980   2.365   2.662   2.475
 34176.0 26944.0 17280.0 33472.0               1.270   2.388   2.701   2.539
 34176.0 26944.0 17280.0 33408.0               1.250   2.423   2.672   2.539
 34240.0 26880.0 17216.0 33344.0               1.054   2.411   2.688   2.546
