 TopoDir BaixDir TopoEsq TopoDir             TrasDir TrasEsq FrenDir FrenEsq
 36608.0 27904.0 19200.0 33984.0               1.560   2.427   2.714   2.556
 36608.0 27904.0 19328.0 33984.0               1.534   2.446   2.726   2.549
 36672.0 27904.0 19264.0 33984.0               1.615   2.456   2.710   2.549
 36608.0 27840.0 19200.0 33984.0               1.560   2.462   2.723   2.559
 36608.0 27840.0 19520.0 33984.0               1.592   2.469   2.720   2.568
 36608.0 27840.0 19456.0 34048.0               1.521   2.462   2.730   2.523
 36608.0 27840.0 19456.0 34048.0               1.441   2.440   2.717   2.562
 36608.0 27840.0 19136.0 34048.0               1.473   2.436   2.717   2.568
 36608.0 27904.0 19200.0 33984.0               1.463   2.449   2.714   2.556
 36608.0 27904.0 19200.0 33920.0               1.586   2.440   2.720   2.556
 36544.0 27904.0 18880.0 33920.0               1.553   2.459   2.714   2.552
 36544.0 27904.0 19136.0 33856.0               1.547   2.452   2.723   2.556
 36544.0 27840.0 18880.0 33920.0               1.557   2.459   2.736   2.562
 36544.0 27840.0 19008.0 33920.0               1.605   2.469   2.723   2.552
 36544.0 27840.0 19008.0 33920.0               1.579   2.452   2.730   2.559
 36608.0 27840.0 19008.0 33920.0               1.495   2.462   2.730   2.562
 36544.0 27904.0 19200.0 33920.0               1.470   2.452   2.730   2.565
 36608.0 27840.0 19200.0 33984.0               1.489   2.443   2.726   2.565
 36544.0 27904.0 19200.0 33920.0               1.421   2.446   2.714   2.549
 36416.0 27904.0 19200.0 33920.0               1.515   2.420   2.714   2.559
 36480.0 27904.0 19328.0 33920.0               1.592   2.459   2.694   2.543
 36352.0 27904.0 19392.0 33920.0               1.553   2.469   2.717   2.527
 36352.0 27904.0 19456.0 33920.0               1.492   2.449   2.730   2.572
 36352.0 27904.0 19520.0 33856.0               1.563   2.472   2.717   2.552
 36352.0 27904.0 19520.0 33920.0               1.569   2.459   2.723   2.565
 36352.0 27904.0 19520.0 33920.0               1.444   2.427   2.710   2.556
 36416.0 27968.0 19456.0 33856.0               1.502   2.440   2.697   2.565
 36352.0 27968.0 19520.0 33856.0               1.537   2.452   2.707   2.556
 36416.0 28032.0 19456.0 33792.0               1.589   2.446   2.717   2.556
 36416.0 28032.0 19520.0 33792.0               1.553   2.462   2.710   2.562
 36416.0 28096.0 19520.0 33856.0               1.544   2.456   2.723   2.565
 36480.0 28096.0 19584.0 33856.0               1.576   2.449   2.739   2.562
 36416.0 28032.0 19584.0 33856.0               1.586   2.449   2.726   2.565
 36352.0 28096.0 19520.0 33856.0               1.428   2.459   2.739   2.565
 36352.0 28160.0 19648.0 33920.0               1.395   2.440   2.733   2.533
 36416.0 28160.0 19584.0 33792.0               1.499   2.443   2.707   2.562
 36416.0 28224.0 19648.0 33856.0               1.486   2.440   2.710   2.533
 36416.0 28160.0 19648.0 33856.0               1.553   2.462   2.710   2.539
 36352.0 28160.0 19648.0 33856.0               1.531   2.452   2.739   2.549
 36416.0 28224.0 19712.0 33920.0               1.492   2.449   2.730   2.527
 36416.0 28224.0 19584.0 33856.0               1.608   2.456   2.733   2.527
 36416.0 28224.0 19520.0 33856.0               1.602   2.465   2.720   2.575
 36480.0 28224.0 19520.0 33792.0               1.505   2.440   2.659   2.559
 36416.0 28224.0 19392.0 33792.0               1.573   2.433   2.691   2.565
 36416.0 28224.0 19392.0 33856.0               1.463   2.436   2.707   2.552
 36480.0 28160.0 19456.0 33856.0               1.492   2.446   2.714   2.536
 36480.0 28224.0 19520.0 33792.0               1.582   2.452   2.717   2.549
 36480.0 28160.0 19456.0 33856.0               1.586   2.452   2.733   2.568
 36544.0 28160.0 19456.0 33856.0               1.524   2.452   2.717   2.527
 36544.0 28160.0 19520.0 33856.0               1.569   2.449   2.704   2.562
 36480.0 28160.0 19584.0 33856.0               1.511   2.456   2.739   2.575
 36544.0 28160.0 19648.0 33920.0               1.376   2.423   2.717   2.549
 36544.0 28160.0 19648.0 33856.0               1.479   2.440   2.714   2.568
 36544.0 28160.0 19712.0 33792.0               1.489   2.423   2.694   2.565
 36544.0 28224.0 19648.0 33792.0               1.473   2.449   2.701   2.539
 36544.0 28160.0 19776.0 33792.0               1.415   2.462   2.733   2.536
 36544.0 28160.0 19904.0 33920.0               1.569   2.459   2.678   2.556
 36608.0 28224.0 19904.0 33920.0               1.586   2.427   2.717   2.565
 36608.0 28224.0 19840.0 33856.0               1.550   2.459   2.720   2.559
 36608.0 28288.0 19904.0 33920.0               1.453   2.465   2.730   2.559
 36544.0 28288.0 19904.0 33920.0               1.466   2.452   2.726   2.559
 36544.0 28224.0 19968.0 33856.0               1.479   2.456   2.704   2.543
 36544.0 28288.0 19840.0 33920.0               1.537   2.456   2.691   2.533
 36544.0 28288.0 19840.0 33920.0               1.573   2.462   2.710   2.523
 36544.0 28288.0 19840.0 33920.0               1.611   2.459   2.730   2.536
 36608.0 28352.0 19840.0 33920.0               1.576   2.459   2.704   2.568
 36608.0 28352.0 19904.0 33856.0               1.537   2.449   2.733   2.559
 36672.0 28288.0 20032.0 33856.0               1.553   2.456   2.726   2.565
 36608.0 28288.0 19904.0 33856.0               1.495   2.446   2.730   2.562
 36672.0 28288.0 19840.0 33856.0               1.434   2.443   2.720   2.559
 36672.0 28288.0 19840.0 33856.0               1.499   2.440   2.688   2.568
 36672.0 28288.0 19840.0 33920.0               1.547   2.436   2.704   2.517
 36672.0 28224.0 19776.0 33856.0               1.531   2.436   2.701   2.549
 36608.0 28288.0 19840.0 33856.0               1.605   2.452   2.714   2.552
 36608.0 28224.0 19776.0 33856.0               1.592   2.462   2.726   2.520
 36608.0 28224.0 19776.0 33792.0               1.598   2.472   2.736   2.565
 36608.0 28288.0 19840.0 33856.0               1.569   2.465   2.723   2.530
 36608.0 28288.0 19904.0 33792.0               1.328   2.462   2.723   2.559
 36608.0 28288.0 19840.0 33856.0               1.447   2.440   2.730   2.565
 36608.0 28288.0 19840.0 33856.0               1.482   2.456   2.714   2.565
 36608.0 28288.0 19968.0 33856.0               1.502   2.446   2.720   2.552
 36672.0 28224.0 19904.0 33920.0               1.547   2.417   2.701   2.533
 36608.0 28160.0 20032.0 33856.0               1.528   2.436   2.707   2.527
 36608.0 28224.0 20032.0 33856.0               1.508   2.452   2.723   2.559
 36608.0 28288.0 20096.0 33856.0               1.573   2.404   2.726   2.552
 36608.0 28288.0 20032.0 33856.0               1.576   2.465   2.678   2.556
 36608.0 28352.0 20096.0 33920.0               1.482   2.469   2.733   2.565
 36608.0 28288.0 20096.0 33856.0               1.457   2.446   2.717   2.565
 36672.0 28288.0 20160.0 33856.0               1.441   2.433   2.707   2.559
 36608.0 28288.0 20160.0 33856.0               1.399   2.430   2.710   2.527
 36672.0 28416.0 20224.0 33984.0               1.524   2.452   2.707   2.565
 36608.0 28352.0 20096.0 33984.0               1.434   2.452   2.697   2.543
 36544.0 28352.0 20032.0 33920.0               1.576   2.469   2.723   2.556
 36608.0 28352.0 19968.0 33920.0               1.511   2.443   2.678   2.565
 36608.0 28352.0 19840.0 33920.0               1.547   2.465   2.710   2.559
 36608.0 28352.0 20032.0 33920.0               1.528   2.414   2.720   2.549
 36608.0 28288.0 19968.0 33856.0               1.534   2.436   2.710   2.565
 36544.0 28288.0 20032.0 33920.0               1.492   2.430   2.710   2.565
 36608.0 28416.0 20032.0 33856.0               1.437   2.443   2.701   2.565
 36672.0 28416.0 19712.0 33856.0               1.569   2.462   2.691   2.546
 36608.0 28288.0 19712.0 33856.0               1.534   2.436   2.714   2.562
 36672.0 28288.0 19776.0 33856.0               1.531   2.462   2.720   2.559
 36544.0 28288.0 19840.0 33920.0               1.573   2.465   2.678   2.559
 36544.0 28288.0 19776.0 33856.0               1.540   2.443   2.707   2.552
 36544.0 28288.0 19776.0 33856.0               1.579   2.456   2.704   2.565
 36608.0 28288.0 20096.0 33920.0               1.540   2.449   2.730   2.556
 36608.0 28288.0 20096.0 33920.0               1.421   2.456   2.720   2.549
 36672.0 28288.0 20096.0 33920.0               1.470   2.449   2.694   2.536
 36672.0 28224.0 20032.0 33920.0               1.540   2.462   2.707   2.552
 36608.0 28288.0 20032.0 33984.0               1.395   2.449   2.714   2.543
 36608.0 28288.0 20032.0 33856.0               1.521   2.462   2.717   2.556
 36608.0 28288.0 20096.0 33920.0               1.560   2.462   2.723   2.565
 36608.0 28416.0 20032.0 33856.0               1.524   2.459   2.714   2.562
 36672.0 28352.0 19904.0 33920.0               1.547   2.446   2.701   2.533
 36672.0 28288.0 19968.0 33856.0               1.534   2.411   2.720   2.523
 36672.0 28352.0 20032.0 33856.0               1.537   2.449   2.733   2.556
 36672.0 28416.0 20096.0 33856.0               1.518   2.462   2.730   2.572
 36608.0 28352.0 20160.0 33856.0               1.573   2.436   2.730   2.562
 36608.0 28352.0 20096.0 33792.0               1.511   2.456   2.726   2.556
 36672.0 28352.0 20096.0 33792.0               1.486   2.449   2.726   2.565
 36608.0 28352.0 20096.0 33856.0               1.463   2.443   2.714   2.559
 36544.0 28288.0 20096.0 33792.0               1.582   2.443   2.720   2.546
 36544.0 28288.0 20032.0 33728.0               1.566   2.430   2.707   2.530
 36608.0 28352.0 19968.0 33728.0               1.569   2.459   2.707   2.539
 36544.0 28352.0 20032.0 33728.0               1.424   2.462   2.726   2.546
 36480.0 28352.0 20096.0 33728.0               1.573   2.449   2.678   2.559
 36416.0 28352.0 20160.0 33728.0               1.531   2.462   2.720   2.549
 36416.0 28352.0 20160.0 33728.0               1.553   2.449   2.704   2.552
 36480.0 28352.0 20096.0 33792.0               1.386   2.436   2.717   2.549
 36608.0 28352.0 20096.0 33856.0               1.479   2.423   2.730   2.546
 36416.0 28352.0 20160.0 33792.0               1.586   2.462   2.701   2.556
 36416.0 28352.0 20160.0 33856.0               1.560   2.423   2.733   2.536
 36416.0 28352.0 20160.0 33856.0               1.457   2.440   2.710   2.572
 36416.0 28352.0 20160.0 33792.0               1.544   2.446   2.720   2.546
 36416.0 28352.0 20096.0 33792.0               1.550   2.446   2.694   2.539
 36352.0 28352.0 20160.0 33792.0               1.560   2.459   2.720   2.568
 36416.0 28224.0 20160.0 33792.0               1.518   2.459   2.691   2.559
 36416.0 28416.0 20160.0 33792.0               1.463   2.446   2.717   2.562
 36480.0 28352.0 20032.0 33792.0               1.444   2.452   2.714   2.533
 36416.0 28352.0 20160.0 33792.0               1.537   2.452   2.707   2.552
 36480.0 28352.0 20160.0 33856.0               1.489   2.433   2.733   2.562
 36480.0 28352.0 20224.0 33856.0               1.511   2.452   2.717   2.572
 36416.0 28416.0 20032.0 33792.0               1.553   2.462   2.726   2.562
 36352.0 28352.0 20096.0 33856.0               1.444   2.443   2.714   2.530
 36480.0 28416.0 20096.0 33792.0               1.518   2.449   2.723   2.559
 36416.0 28352.0 19968.0 33856.0               1.524   2.456   2.733   2.556
 36480.0 28416.0 19968.0 33856.0               1.402   2.417   2.733   2.552
 36416.0 28416.0 19968.0 33856.0               1.482   2.446   2.704   2.546
 36480.0 28416.0 20096.0 33856.0               1.511   2.443   2.704   2.549
 36544.0 28352.0 20160.0 33856.0               1.573   2.433   2.717   2.552
 36480.0 28352.0 20224.0 33792.0               1.560   2.469   2.733   2.546
 36480.0 28416.0 20224.0 33792.0               1.415   2.446   2.720   2.559
 36544.0 28352.0 20224.0 33792.0               1.402   2.436   2.704   2.539
 36480.0 28352.0 20224.0 33792.0               1.470   2.407   2.710   2.543
 36480.0 28288.0 20288.0 33728.0               1.511   2.459   2.726   2.514
 36480.0 28352.0 20288.0 33792.0               1.524   2.433   2.704   2.510
 36416.0 28352.0 20288.0 33792.0               1.441   2.449   2.720   2.552
 36416.0 28288.0 20288.0 33792.0               1.495   2.411   2.723   2.559
 36416.0 28352.0 20224.0 33856.0               1.482   2.462   2.733   2.559
 36416.0 28352.0 20288.0 33856.0               1.589   2.449   2.707   2.565
 36352.0 28288.0 20288.0 33856.0               1.534   2.440   2.739   2.556
 36352.0 28416.0 20160.0 33856.0               1.441   2.452   2.710   2.559
 36416.0 28352.0 20288.0 33792.0               1.508   2.456   2.704   2.549
 36480.0 28288.0 20352.0 33856.0               1.573   2.436   2.701   2.536
 36416.0 28416.0 20352.0 33856.0               1.521   2.443   2.701   2.536
 36480.0 28416.0 20416.0 33856.0               1.544   2.449   2.726   2.530
 36480.0 28416.0 20352.0 33792.0               1.437   2.440   2.726   2.552
 36480.0 28352.0 20352.0 33856.0               1.492   2.433   2.710   2.559
 36480.0 28352.0 20288.0 33920.0               1.524   2.459   2.707   2.530
 36480.0 28416.0 20224.0 33856.0               1.540   2.452   2.733   2.565
 36544.0 28416.0 20288.0 33856.0               1.328   2.452   2.736   2.533
 36480.0 28352.0 20288.0 33856.0               1.441   2.449   2.717   2.556
 36416.0 28352.0 20288.0 33856.0               1.366   2.452   2.681   2.533
 36480.0 28416.0 20224.0 33792.0               1.447   2.443   2.717   2.543
 36416.0 28352.0 20224.0 33792.0               1.560   2.436   2.720   2.559
 36480.0 28352.0 20288.0 33856.0               1.521   2.452   2.730   2.549
 36480.0 28352.0 20288.0 33856.0               1.453   2.443   2.723   2.549
 36480.0 28352.0 20288.0 33856.0               1.444   2.443   2.723   2.549
 36480.0 28416.0 20352.0 33856.0               1.434   2.449   2.717   2.546
 36480.0 28416.0 20352.0 33856.0               1.515   2.456   2.723   2.559
 36480.0 28416.0 20352.0 33856.0               1.399   2.459   2.730   2.552
 36480.0 28416.0 20352.0 33856.0               1.405   2.443   2.710   2.527
 36480.0 28416.0 20416.0 33792.0               1.537   2.446   2.707   2.533
 36480.0 28416.0 20416.0 33856.0               1.421   2.440   2.710   2.552
 36480.0 28416.0 20416.0 33792.0               1.450   2.436   2.723   2.546
 36480.0 28416.0 20416.0 33856.0               1.434   2.440   2.717   2.543
 36416.0 28416.0 20416.0 33856.0               1.524   2.417   2.720   2.536
 36416.0 28480.0 20416.0 33856.0               1.476   2.433   2.704   2.533
 36416.0 28416.0 20416.0 33920.0               1.563   2.462   2.720   2.546
 36416.0 28416.0 20416.0 33792.0               1.479   2.423   2.701   2.559
 36416.0 28352.0 20480.0 33856.0               1.511   2.446   2.710   2.536
 36416.0 28416.0 20480.0 33920.0               1.508   2.446   2.730   2.559
 36416.0 28416.0 20416.0 33856.0               1.531   2.449   2.697   2.565
 36416.0 28416.0 20416.0 33856.0               1.366   2.452   2.723   2.572
 36416.0 28416.0 20352.0 33856.0               1.482   2.440   2.707   2.546
 36352.0 28416.0 20288.0 33856.0               1.437   2.456   2.714   2.546
 36416.0 28416.0 20352.0 33856.0               1.521   2.433   2.730   2.549
 36416.0 28416.0 20416.0 33792.0               1.457   2.446   2.733   2.549
 36352.0 28416.0 20352.0 33792.0               1.515   2.446   2.726   2.562
 36288.0 28352.0 20352.0 33856.0               1.589   2.433   2.704   2.530
 36352.0 28352.0 20416.0 33792.0               1.492   2.456   2.697   2.543
 36352.0 28352.0 20480.0 33856.0               1.373   2.443   2.714   2.562
 36416.0 28416.0 20416.0 33920.0               1.521   2.452   2.720   2.552
 36352.0 28352.0 20544.0 33920.0               1.473   2.446   2.717   2.565
 36480.0 28352.0 20480.0 33856.0               1.544   2.423   2.701   2.565
 36480.0 28352.0 20544.0 33856.0               1.502   2.443   2.688   2.546
 36480.0 28416.0 20480.0 33856.0               1.579   2.456   2.691   2.559
 36544.0 28352.0 20544.0 33920.0               1.524   2.449   2.704   2.559
 36480.0 28352.0 20736.0 33792.0               1.415   2.456   2.723   2.549
 36480.0 28352.0 20736.0 33856.0               1.550   2.452   2.691   2.559
 36544.0 28352.0 20672.0 33856.0               1.444   2.462   2.723   2.536
 36544.0 28352.0 20736.0 33856.0               1.511   2.414   2.723   2.562
 36544.0 28352.0 20544.0 33792.0               1.460   2.420   2.723   2.562
 36544.0 28416.0 20544.0 33792.0               1.534   2.462   2.697   2.572
 36480.0 28352.0 20800.0 33792.0               1.531   2.446   2.723   2.549
 36544.0 28416.0 20800.0 33728.0               1.405   2.385   2.723   2.549
 36544.0 28416.0 20544.0 33792.0               1.511   2.433   2.717   2.556
 36544.0 28416.0 20544.0 33792.0               1.508   2.446   2.707   2.546
 36608.0 28416.0 20544.0 33792.0               1.557   2.440   2.720   2.565
 36544.0 28416.0 20544.0 33728.0               1.550   2.449   2.720   2.552
 36544.0 28416.0 20608.0 33792.0               1.347   2.417   2.733   2.559
 36544.0 28416.0 20608.0 33728.0               1.492   2.440   2.685   2.556
 36544.0 28416.0 20544.0 33728.0               1.540   2.440   2.701   2.536
 36544.0 28416.0 20608.0 33792.0               1.521   2.462   2.707   2.546
 36544.0 28416.0 20608.0 33664.0               1.560   2.462   2.726   2.559
 36608.0 28480.0 20608.0 33728.0               1.470   2.449   2.733   2.530
 36608.0 28416.0 20672.0 33728.0               1.412   2.459   2.730   2.520
 36608.0 28416.0 20608.0 33728.0               1.441   2.436   2.736   2.559
 36608.0 28480.0 20736.0 33728.0               1.479   2.427   2.697   2.552
 36608.0 28480.0 20736.0 33728.0               1.576   2.436   2.697   2.536
 36608.0 28416.0 20800.0 33664.0               1.540   2.433   2.726   2.556
 36608.0 28480.0 21120.0 33728.0               1.550   2.449   2.720   2.533
 36608.0 28480.0 21120.0 33728.0               1.553   2.443   2.730   2.572
 36608.0 28416.0 21056.0 33792.0               1.482   2.430   2.723   2.559
 36672.0 28416.0 21120.0 33728.0               1.499   2.459   2.733   2.556
 36608.0 28480.0 21056.0 33728.0               1.547   2.446   2.714   2.562
 36608.0 28416.0 21056.0 33728.0               1.482   2.446   2.726   2.536
 36608.0 28480.0 21120.0 33728.0               1.489   2.449   2.707   2.552
 36672.0 28480.0 20992.0 33728.0               1.560   2.452   2.714   2.562
 36736.0 28480.0 21120.0 33728.0               1.518   2.459   2.707   2.565
 36672.0 28480.0 21120.0 33728.0               1.479   2.446   2.723   2.556
 36608.0 28480.0 21120.0 33728.0               1.399   2.436   2.688   2.559
 36608.0 28480.0 21120.0 33728.0               1.544   2.443   2.701   2.565
 36544.0 28416.0 21184.0 33664.0               1.550   2.423   2.720   2.549
 36608.0 28352.0 21120.0 33792.0               1.453   2.456   2.720   2.562
 36608.0 28416.0 21056.0 33728.0               1.499   2.436   2.726   2.549
 36672.0 28416.0 21056.0 33664.0               1.379   2.459   2.704   2.549
 36608.0 28352.0 21056.0 33728.0               1.508   2.456   2.730   2.549
 36608.0 28416.0 21056.0 33664.0               1.553   2.407   2.733   2.559
 36608.0 28480.0 20992.0 33664.0               1.470   2.420   2.697   2.565
 36608.0 28480.0 21056.0 33728.0               1.560   2.430   2.720   2.546
 36608.0 28480.0 20992.0 33728.0               1.508   2.456   2.694   2.549
 36608.0 28480.0 20928.0 33728.0               1.495   2.440   2.723   2.562
 36608.0 28480.0 20928.0 33728.0               1.508   2.452   2.723   2.536
 36608.0 28480.0 20672.0 33728.0               1.479   2.433   2.733   2.559
 36608.0 28480.0 20736.0 33792.0               1.431   2.443   2.701   2.559
 36608.0 28480.0 20672.0 33792.0               1.582   2.423   2.701   2.543
 36544.0 28480.0 20608.0 33856.0               1.531   2.440   2.720   2.543
 36544.0 28544.0 20544.0 33792.0               1.586   2.452   2.733   2.562
 36608.0 28480.0 20544.0 33792.0               1.560   2.452   2.717   2.572
 36544.0 28480.0 20608.0 33792.0               1.518   2.446   2.710   2.556
 36544.0 28544.0 20480.0 33792.0               1.482   2.459   2.733   2.552
 36544.0 28480.0 20416.0 33792.0               1.582   2.420   2.701   2.536
 36544.0 28480.0 20352.0 33792.0               1.421   2.452   2.720   2.543
 36544.0 28480.0 20288.0 33792.0               1.569   2.420   2.710   2.510
 36544.0 28480.0 20288.0 33792.0               1.557   2.456   2.701   2.568
 36544.0 28544.0 20352.0 33792.0               1.524   2.459   2.701   2.530
 36544.0 28544.0 20416.0 33792.0               1.389   2.446   2.736   2.556
 36544.0 28480.0 20480.0 33856.0               1.489   2.430   2.714   2.565
 36608.0 28544.0 20480.0 33792.0               1.450   2.430   2.701   2.546
 36608.0 28480.0 20480.0 33792.0               1.553   2.456   2.733   2.559
 36608.0 28480.0 20480.0 33728.0               1.537   2.459   2.730   2.565
 36608.0 28416.0 20672.0 33792.0               1.466   2.469   2.710   2.556
 36544.0 28480.0 20736.0 33792.0               1.408   2.436   2.720   2.549
 36608.0 28480.0 20736.0 33856.0               1.450   2.440   2.710   2.546
 36544.0 28480.0 20672.0 33792.0               1.499   2.446   2.701   2.552
 36544.0 28480.0 20608.0 33856.0               1.553   2.443   2.710   2.552
 36608.0 28544.0 20608.0 33856.0               1.518   2.456   2.714   2.559
 36608.0 28480.0 20544.0 33856.0               1.576   2.443   2.730   2.568
 36608.0 28480.0 20544.0 33856.0               1.350   2.449   2.723   2.530
 36608.0 28544.0 20608.0 33920.0               1.524   2.423   2.701   2.565
 36544.0 28480.0 20544.0 33920.0               1.470   2.423   2.697   2.552
 36544.0 28480.0 20864.0 33920.0               1.528   2.452   2.688   2.546
 36544.0 28480.0 20864.0 33856.0               1.569   2.452   2.717   2.559
 36544.0 28416.0 20800.0 33856.0               1.557   2.443   2.723   2.559
 36480.0 28480.0 20800.0 33920.0               1.547   2.423   2.710   2.543
 36480.0 28480.0 20800.0 33856.0               1.560   2.443   2.707   2.543
 36480.0 28480.0 20736.0 33856.0               1.553   2.459   2.723   2.562
 36416.0 28544.0 20800.0 33856.0               1.479   2.456   2.717   2.562
 36480.0 28480.0 20736.0 33856.0               1.424   2.443   2.707   2.533
 36352.0 28480.0 20544.0 33920.0               1.560   2.446   2.723   2.536
 36416.0 28480.0 20480.0 33920.0               1.544   2.420   2.688   2.565
 36416.0 28480.0 20480.0 33856.0               1.511   2.452   2.726   2.559
 36480.0 28480.0 20416.0 33856.0               1.476   2.427   2.720   2.568
 36480.0 28480.0 20288.0 33920.0               1.376   2.446   2.694   2.562
 36480.0 28480.0 20096.0 33920.0               1.547   2.443   2.714   2.549
 36480.0 28480.0 20224.0 33920.0               1.515   2.456   2.717   2.510
 36480.0 28352.0 20160.0 33984.0               1.547   2.433   2.688   2.533
 36480.0 28416.0 20096.0 33984.0               1.557   2.443   2.723   2.559
 36480.0 28416.0 20352.0 33920.0               1.518   2.456   2.714   2.568
 36544.0 28416.0 20160.0 33984.0               1.492   2.462   2.717   2.543
 36608.0 28480.0 20032.0 33984.0               1.463   2.440   2.707   2.559
 36608.0 28416.0 20032.0 33984.0               1.463   2.407   2.707   2.533
 36544.0 28416.0 20096.0 33856.0               1.569   2.443   2.685   2.543
 36544.0 28480.0 19648.0 33920.0               1.457   2.449   2.733   2.552
 36480.0 28416.0 19520.0 33920.0               1.547   2.452   2.723   2.562
 36544.0 28416.0 19584.0 33984.0               1.428   2.452   2.726   2.546
 36544.0 28416.0 19584.0 33984.0               1.412   2.427   2.717   2.552
 36544.0 28416.0 19648.0 33920.0               1.392   2.436   2.710   2.549
 36544.0 28416.0 19520.0 33984.0               1.537   2.407   2.707   2.549
 36608.0 28416.0 19776.0 33920.0               1.569   2.449   2.730   2.549
 36544.0 28352.0 19776.0 33984.0               1.547   2.391   2.730   2.549
 36544.0 28416.0 19840.0 33856.0               1.418   2.449   2.707   2.556
 36480.0 28416.0 19840.0 33920.0               1.550   2.456   2.723   2.552
 36416.0 28416.0 19776.0 33984.0               1.524   2.446   2.688   2.562
 36352.0 28352.0 19776.0 33920.0               1.540   2.452   2.717   2.562
 36480.0 28352.0 19456.0 33984.0               1.479   2.462   2.730   2.530
 36480.0 28352.0 19520.0 33984.0               1.441   2.446   2.726   2.565
 36416.0 28416.0 19648.0 33984.0               1.418   2.433   2.678   2.546
 36352.0 28352.0 19456.0 33920.0               1.553   2.433   2.697   2.533
 36416.0 28352.0 19392.0 33920.0               1.460   2.446   2.730   2.527
 36352.0 28352.0 19520.0 33920.0               1.579   2.459   2.726   2.565
 36352.0 28224.0 19584.0 33984.0               1.444   2.436   2.723   2.565
 36352.0 28352.0 19520.0 33856.0               1.586   2.427   2.710   2.527
 36288.0 28352.0 19520.0 33920.0               1.544   2.452   2.668   2.556
 36352.0 28288.0 19712.0 33920.0               1.470   2.446   2.733   2.552
 36352.0 28288.0 19712.0 33920.0               1.482   2.446   2.723   2.562
 36352.0 28352.0 19712.0 33920.0               1.415   2.436   2.723   2.527
 36288.0 28288.0 19648.0 33856.0               1.557   2.459   2.710   2.546
 36352.0 28352.0 19776.0 33856.0               1.566   2.459   2.681   2.543
 36416.0 28352.0 19904.0 33920.0               1.608   2.459   2.717   2.549
 36288.0 28352.0 19776.0 33920.0               1.444   2.433   2.720   2.559
 36416.0 28352.0 19520.0 33856.0               1.563   2.440   2.723   2.539
 36352.0 28416.0 19648.0 33856.0               1.553   2.452   2.730   2.562
 36352.0 28416.0 19264.0 33920.0               1.518   2.462   2.717   2.556
 36352.0 28416.0 19648.0 33856.0               1.534   2.430   2.714   2.546
 36352.0 28416.0 19648.0 33920.0               1.482   2.456   2.733   2.543
 36288.0 28352.0 19840.0 33920.0               1.450   2.456   2.720   2.559
 36224.0 28352.0 19904.0 33920.0               1.511   2.436   2.739   2.539
 36224.0 28352.0 19904.0 33856.0               1.489   2.420   2.723   2.562
 36224.0 28352.0 19776.0 33920.0               1.553   2.433   2.730   2.530
 36288.0 28352.0 19776.0 33920.0               1.589   2.449   2.733   2.530
 36288.0 28416.0 19840.0 33920.0               1.453   2.462   2.733   2.568
 36288.0 28352.0 19712.0 33920.0               1.598   2.456   2.717   2.559
 36288.0 28352.0 19840.0 33856.0               1.463   2.462   2.730   2.568
 36352.0 28352.0 19776.0 33920.0               1.537   2.440   2.726   2.543
 36288.0 28416.0 19904.0 33920.0               1.476   2.449   2.688   2.520
 36288.0 28416.0 19840.0 33856.0               1.463   2.436   2.710   2.543
 36352.0 28416.0 19776.0 33920.0               1.337   2.414   2.701   2.539
 36352.0 28416.0 19712.0 33920.0               1.586   2.420   2.717   2.546
 36288.0 28416.0 19712.0 33920.0               1.511   2.427   2.733   2.556
 36352.0 28352.0 19776.0 33984.0               1.553   2.440   2.720   2.565
 36352.0 28416.0 19840.0 33984.0               1.524   2.443   2.726   2.559
 36352.0 28416.0 19904.0 33984.0               1.437   2.417   2.714   2.559
 36352.0 28416.0 19776.0 33984.0               1.518   2.443   2.678   2.552
 36352.0 28416.0 19776.0 33984.0               1.557   2.459   2.717   2.562
 36352.0 28416.0 19904.0 33920.0               1.441   2.456   2.726   2.536
 36352.0 28416.0 19776.0 33920.0               1.402   2.433   2.720   2.556
 36352.0 28480.0 19776.0 33920.0               1.437   2.436   2.710   2.546
 36352.0 28416.0 19904.0 33984.0               1.582   2.443   2.704   2.543
 36352.0 28416.0 19776.0 33984.0               1.515   2.469   2.678   2.559
 36352.0 28480.0 19968.0 33920.0               1.563   2.443   2.717   2.572
 36288.0 28480.0 19968.0 33984.0               1.402   2.433   2.730   2.556
 36352.0 28416.0 19904.0 33920.0               1.441   2.436   2.717   2.552
 36352.0 28416.0 19968.0 33984.0               1.482   2.420   2.691   2.549
 36352.0 28480.0 19968.0 33920.0               1.582   2.427   2.723   2.546
 36352.0 28480.0 20032.0 33984.0               1.534   2.449   2.717   2.530
 36352.0 28544.0 20032.0 33920.0               1.511   2.449   2.688   2.556
 36352.0 28544.0 20032.0 33984.0               1.524   2.433   2.701   2.565
 36288.0 28480.0 19776.0 33920.0               1.492   2.443   2.688   2.578
 36288.0 28480.0 19648.0 33920.0               1.557   2.456   2.720   2.549
 36224.0 28544.0 19840.0 33856.0               1.499   2.462   2.697   2.559
 36288.0 28544.0 19904.0 33856.0               1.582   2.427   2.704   2.549
 36352.0 28544.0 19776.0 33856.0               1.557   2.430   2.730   2.565
 36288.0 28544.0 19648.0 33856.0               1.582   2.433   2.714   2.575
 36288.0 28544.0 19712.0 33920.0               1.563   2.459   2.720   2.552
 36352.0 28480.0 19776.0 33856.0               1.557   2.423   2.697   2.536
