x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-14.0,20.0,-1007.0,2021/03/25,00:55:46.479282
-14.0,23.0,-1001.0,2021/03/25,00:55:46.495514
-14.0,27.0,-995.0,2021/03/25,00:55:46.511749
-12.0,35.0,-1002.0,2021/03/25,00:55:46.528007
-17.0,33.0,-1001.0,2021/03/25,00:55:46.544292
-16.0,33.0,-1006.0,2021/03/25,00:55:46.560532
-12.0,32.0,-1001.0,2021/03/25,00:55:46.576771
-17.0,31.0,-1005.0,2021/03/25,00:55:46.593003
-16.0,33.0,-1002.0,2021/03/25,00:55:46.609245
-18.0,25.0,-1009.0,2021/03/25,00:55:46.625492
-13.0,24.0,-997.0,2021/03/25,00:55:46.641729
-17.0,23.0,-999.0,2021/03/25,00:55:46.657967
-19.0,22.0,-998.0,2021/03/25,00:55:46.674204
-20.0,20.0,-998.0,2021/03/25,00:55:46.690442
-20.0,23.0,-997.0,2021/03/25,00:55:46.706702
-21.0,22.0,-1002.0,2021/03/25,00:55:46.722962
-20.0,23.0,-1004.0,2021/03/25,00:55:46.739222
-17.0,27.0,-1002.0,2021/03/25,00:55:46.755462
-15.0,23.0,-994.0,2021/03/25,00:55:46.771701
-16.0,23.0,-1000.0,2021/03/25,00:55:46.787952
-15.0,23.0,-1007.0,2021/03/25,00:55:46.804197
-13.0,22.0,-1003.0,2021/03/25,00:55:46.820446
-18.0,23.0,-1003.0,2021/03/25,00:55:46.836686
-19.0,24.0,-1000.0,2021/03/25,00:55:46.852927
-15.0,27.0,-1001.0,2021/03/25,00:55:46.869178
-13.0,31.0,-1002.0,2021/03/25,00:55:46.885426
-16.0,36.0,-1002.0,2021/03/25,00:55:46.901661
-12.0,33.0,-1000.0,2021/03/25,00:55:46.917903
-11.0,29.0,-1000.0,2021/03/25,00:55:46.934136
-7.0,31.0,-1003.0,2021/03/25,00:55:46.950374
-7.0,35.0,-1001.0,2021/03/25,00:55:46.966615
-10.0,33.0,-1006.0,2021/03/25,00:55:46.982847
-9.0,30.0,-997.0,2021/03/25,00:55:46.999094
-8.0,27.0,-1004.0,2021/03/25,00:55:47.016529
-12.0,31.0,-1006.0,2021/03/25,00:55:47.032863
-15.0,29.0,-999.0,2021/03/25,00:55:47.049113
-11.0,29.0,-1006.0,2021/03/25,00:55:47.065356
-13.0,25.0,-999.0,2021/03/25,00:55:47.081592
-16.0,23.0,-997.0,2021/03/25,00:55:47.097847
