x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
0.0,38.0,-1005.0,2021/03/24,23:28:05.052154
0.0,39.0,-1002.0,2021/03/24,23:28:05.068417
0.0,39.0,-1006.0,2021/03/24,23:28:05.084669
-1.0,37.0,-1001.0,2021/03/24,23:28:05.100916
-1.0,41.0,-1000.0,2021/03/24,23:28:05.117177
0.0,31.0,-998.0,2021/03/24,23:28:05.133428
-2.0,38.0,-1000.0,2021/03/24,23:28:05.149674
0.0,35.0,-1000.0,2021/03/24,23:28:05.165926
1.0,34.0,-1005.0,2021/03/24,23:28:05.182173
2.0,32.0,-1005.0,2021/03/24,23:28:05.198428
4.0,31.0,-999.0,2021/03/24,23:28:05.214679
-1.0,38.0,-1002.0,2021/03/24,23:28:05.230923
-1.0,32.0,-1001.0,2021/03/24,23:28:05.247171
-1.0,33.0,-997.0,2021/03/24,23:28:05.263417
0.0,39.0,-1003.0,2021/03/24,23:28:05.279670
-1.0,39.0,-1001.0,2021/03/24,23:28:05.295924
0.0,39.0,-1005.0,2021/03/24,23:28:05.312167
0.0,39.0,-1003.0,2021/03/24,23:28:05.328418
1.0,39.0,-998.0,2021/03/24,23:28:05.345393
0.0,39.0,-999.0,2021/03/24,23:28:05.361713
1.0,37.0,-1006.0,2021/03/24,23:28:05.378001
3.0,34.0,-1004.0,2021/03/24,23:28:05.394340
0.0,34.0,-1000.0,2021/03/24,23:28:05.410600
0.0,35.0,-999.0,2021/03/24,23:28:05.426850
0.0,38.0,-1000.0,2021/03/24,23:28:05.443091
-1.0,29.0,-1005.0,2021/03/24,23:28:05.459357
0.0,35.0,-1000.0,2021/03/24,23:28:05.475606
0.0,36.0,-1002.0,2021/03/24,23:28:05.491861
0.0,37.0,-1000.0,2021/03/24,23:28:05.508109
0.0,35.0,-1003.0,2021/03/24,23:28:05.524365
1.0,37.0,-1001.0,2021/03/24,23:28:05.540612
0.0,29.0,-1011.0,2021/03/24,23:28:05.556860
0.0,37.0,-1000.0,2021/03/24,23:28:05.573105
0.0,37.0,-1007.0,2021/03/24,23:28:05.589354
0.0,35.0,-1003.0,2021/03/24,23:28:05.605605
1.0,33.0,-999.0,2021/03/24,23:28:05.621872
0.0,34.0,-1000.0,2021/03/24,23:28:05.638123
2.0,30.0,-1005.0,2021/03/24,23:28:05.654365
-2.0,28.0,-997.0,2021/03/24,23:28:05.670613
-6.0,34.0,-1005.0,2021/03/24,23:28:05.686860
-3.0,38.0,-1004.0,2021/03/24,23:28:05.703112
0.0,38.0,-1001.0,2021/03/24,23:28:05.719350
-3.0,40.0,-1003.0,2021/03/24,23:28:05.735600
0.0,37.0,-1003.0,2021/03/24,23:28:05.751862
0.0,34.0,-1000.0,2021/03/24,23:28:05.768118
3.0,35.0,-1001.0,2021/03/24,23:28:05.784377
-2.0,34.0,-1000.0,2021/03/24,23:28:05.800623
-2.0,33.0,-1003.0,2021/03/24,23:28:05.816865
-1.0,35.0,-1000.0,2021/03/24,23:28:05.833116
0.0,30.0,-1000.0,2021/03/24,23:28:05.849401
1.0,36.0,-1003.0,2021/03/24,23:28:05.865703
2.0,38.0,-1005.0,2021/03/24,23:28:05.882066
1.0,32.0,-999.0,2021/03/24,23:28:05.898307
-2.0,34.0,-1005.0,2021/03/24,23:28:05.914556
2.0,36.0,-1000.0,2021/03/24,23:28:05.930812
0.0,36.0,-999.0,2021/03/24,23:28:05.947062
-1.0,31.0,-1003.0,2021/03/24,23:28:05.963303
0.0,37.0,-998.0,2021/03/24,23:28:05.979555
1.0,38.0,-997.0,2021/03/24,23:28:05.995799
0.0,31.0,-1000.0,2021/03/24,23:28:06.012065
0.0,34.0,-1003.0,2021/03/24,23:28:06.028322
0.0,35.0,-1001.0,2021/03/24,23:28:06.044567
-1.0,38.0,-1004.0,2021/03/24,23:28:06.060811
0.0,33.0,-1001.0,2021/03/24,23:28:06.077064
-1.0,33.0,-1006.0,2021/03/24,23:28:06.093321
0.0,32.0,-999.0,2021/03/24,23:28:06.109572
0.0,36.0,-996.0,2021/03/24,23:28:06.125825
0.0,31.0,-998.0,2021/03/24,23:28:06.142070
-2.0,33.0,-1003.0,2021/03/24,23:28:06.158317
0.0,39.0,-997.0,2021/03/24,23:28:06.174569
0.0,30.0,-1006.0,2021/03/24,23:28:06.190831
-2.0,33.0,-998.0,2021/03/24,23:28:06.207074
0.0,35.0,-1003.0,2021/03/24,23:28:06.223356
2.0,36.0,-1001.0,2021/03/24,23:28:06.239599
3.0,34.0,-997.0,2021/03/24,23:28:06.255841
0.0,38.0,-1002.0,2021/03/24,23:28:06.272090
0.0,37.0,-998.0,2021/03/24,23:28:06.288326
0.0,36.0,-993.0,2021/03/24,23:28:06.304566
0.0,40.0,-998.0,2021/03/24,23:28:06.320805
3.0,41.0,-1004.0,2021/03/24,23:28:06.337052
1.0,36.0,-1000.0,2021/03/24,23:28:06.353322
0.0,36.0,-999.0,2021/03/24,23:28:06.369561
0.0,36.0,-1000.0,2021/03/24,23:28:06.385796
0.0,40.0,-1006.0,2021/03/24,23:28:06.402026
0.0,40.0,-1005.0,2021/03/24,23:28:06.418266
-1.0,33.0,-1003.0,2021/03/24,23:28:06.434502
0.0,40.0,-1001.0,2021/03/24,23:28:06.450731
2.0,38.0,-1001.0,2021/03/24,23:28:06.466967
0.0,34.0,-997.0,2021/03/24,23:28:06.483188
0.0,34.0,-1004.0,2021/03/24,23:28:06.499438
4.0,32.0,-1005.0,2021/03/24,23:28:06.515678
0.0,35.0,-997.0,2021/03/24,23:28:06.531909
-1.0,38.0,-1003.0,2021/03/24,23:28:06.548150
2.0,40.0,-999.0,2021/03/24,23:28:06.564379
3.0,36.0,-1000.0,2021/03/24,23:28:06.580619
3.0,38.0,-997.0,2021/03/24,23:28:06.596861
-2.0,35.0,-1001.0,2021/03/24,23:28:06.613094
0.0,40.0,-995.0,2021/03/24,23:28:06.629356
1.0,39.0,-1000.0,2021/03/24,23:28:06.645590
1.0,36.0,-995.0,2021/03/24,23:28:06.661839
3.0,38.0,-998.0,2021/03/24,23:28:06.678073
0.0,35.0,-1008.0,2021/03/24,23:28:06.694309
1.0,37.0,-996.0,2021/03/24,23:28:06.710546
4.0,30.0,-999.0,2021/03/24,23:28:06.726776
-1.0,27.0,-1001.0,2021/03/24,23:28:06.743013
-2.0,34.0,-1004.0,2021/03/24,23:28:06.759253
0.0,37.0,-999.0,2021/03/24,23:28:06.775490
0.0,35.0,-1002.0,2021/03/24,23:28:06.791718
1.0,42.0,-996.0,2021/03/24,23:28:06.807965
0.0,39.0,-997.0,2021/03/24,23:28:06.824301
0.0,39.0,-999.0,2021/03/24,23:28:06.840539
1.0,36.0,-999.0,2021/03/24,23:28:06.856781
0.0,40.0,-997.0,2021/03/24,23:28:06.873008
3.0,40.0,-1001.0,2021/03/24,23:28:06.889255
1.0,34.0,-1000.0,2021/03/24,23:28:06.905511
3.0,37.0,-1000.0,2021/03/24,23:28:06.921742
0.0,34.0,-1008.0,2021/03/24,23:28:06.937975
0.0,34.0,-999.0,2021/03/24,23:28:06.954224
2.0,34.0,-1006.0,2021/03/24,23:28:06.970485
1.0,34.0,-1001.0,2021/03/24,23:28:06.986732
0.0,30.0,-1004.0,2021/03/24,23:28:07.002968
2.0,32.0,-1007.0,2021/03/24,23:28:07.019197
0.0,33.0,-1004.0,2021/03/24,23:28:07.035428
4.0,38.0,-1003.0,2021/03/24,23:28:07.051667
0.0,39.0,-995.0,2021/03/24,23:28:07.067925
3.0,39.0,-1000.0,2021/03/24,23:28:07.084160
0.0,40.0,-999.0,2021/03/24,23:28:07.100395
1.0,41.0,-998.0,2021/03/24,23:28:07.116637
3.0,40.0,-995.0,2021/03/24,23:28:07.132882
0.0,38.0,-1000.0,2021/03/24,23:28:07.149134
-1.0,38.0,-1003.0,2021/03/24,23:28:07.165364
2.0,32.0,-1004.0,2021/03/24,23:28:07.181595
0.0,34.0,-1005.0,2021/03/24,23:28:07.197838
0.0,36.0,-998.0,2021/03/24,23:28:07.214078
0.0,35.0,-1007.0,2021/03/24,23:28:07.230319
0.0,29.0,-1001.0,2021/03/24,23:28:07.246546
2.0,29.0,-1005.0,2021/03/24,23:28:07.262785
-2.0,30.0,-1005.0,2021/03/24,23:28:07.279030
0.0,32.0,-1002.0,2021/03/24,23:28:07.295273
0.0,37.0,-1000.0,2021/03/24,23:28:07.311510
7.0,36.0,-1002.0,2021/03/24,23:28:07.327740
0.0,39.0,-1004.0,2021/03/24,23:28:07.343970
1.0,33.0,-1006.0,2021/03/24,23:28:07.360208
1.0,41.0,-1001.0,2021/03/24,23:28:07.376455
1.0,34.0,-1003.0,2021/03/24,23:28:07.392691
-6.0,38.0,-998.0,2021/03/24,23:28:07.408928
1.0,35.0,-994.0,2021/03/24,23:28:07.425165
0.0,38.0,-1000.0,2021/03/24,23:28:07.441398
0.0,32.0,-1004.0,2021/03/24,23:28:07.457622
0.0,31.0,-1001.0,2021/03/24,23:28:07.473850
7.0,32.0,-1001.0,2021/03/24,23:28:07.490082
-1.0,32.0,-1000.0,2021/03/24,23:28:07.506309
0.0,36.0,-1006.0,2021/03/24,23:28:07.522537
-4.0,41.0,-1002.0,2021/03/24,23:28:07.538786
1.0,33.0,-1005.0,2021/03/24,23:28:07.555038
-2.0,38.0,-1007.0,2021/03/24,23:28:07.571279
1.0,34.0,-998.0,2021/03/24,23:28:07.587514
0.0,37.0,-1007.0,2021/03/24,23:28:07.603744
2.0,35.0,-1000.0,2021/03/24,23:28:07.619983
3.0,37.0,-1003.0,2021/03/24,23:28:07.636218
3.0,38.0,-1000.0,2021/03/24,23:28:07.652453
3.0,38.0,-1000.0,2021/03/24,23:28:07.668696
1.0,37.0,-998.0,2021/03/24,23:28:07.684929
4.0,36.0,-1002.0,2021/03/24,23:28:07.701165
-2.0,38.0,-1001.0,2021/03/24,23:28:07.717387
-1.0,33.0,-1003.0,2021/03/24,23:28:07.733602
2.0,36.0,-996.0,2021/03/24,23:28:07.749830
2.0,32.0,-1002.0,2021/03/24,23:28:07.766074
0.0,34.0,-999.0,2021/03/24,23:28:07.782326
0.0,30.0,-1001.0,2021/03/24,23:28:07.798570
3.0,34.0,-1001.0,2021/03/24,23:28:07.814811
1.0,38.0,-1007.0,2021/03/24,23:28:07.831057
1.0,33.0,-1005.0,2021/03/24,23:28:07.847316
1.0,35.0,-1002.0,2021/03/24,23:28:07.863566
0.0,33.0,-997.0,2021/03/24,23:28:07.879807
-2.0,31.0,-995.0,2021/03/24,23:28:07.896049
1.0,38.0,-999.0,2021/03/24,23:28:07.912285
4.0,36.0,-1004.0,2021/03/24,23:28:07.928534
0.0,41.0,-1007.0,2021/03/24,23:28:07.944782
0.0,39.0,-1000.0,2021/03/24,23:28:07.961023
2.0,43.0,-997.0,2021/03/24,23:28:07.977266
2.0,39.0,-1002.0,2021/03/24,23:28:07.993509
