# OpenSignals Text File Format. Version 1
# {"20:18:05:28:47:04": {"position": 0, "device": "bitalino_rev", "device name": "20:18:05:28:47:04", "device connection": "BTH20:18:05:28:47:04", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-4-15", "time": "15:42:46.583", "channels": [1, 2], "sensor": ["ECGBIT", "RESPBIT"], "label": ["A1", "A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	691	489	
1	0	0	0	0	944	489	
2	0	0	0	0	701	489	
3	0	0	0	0	438	488	
4	0	0	0	0	355	489	
5	0	0	0	0	350	489	
6	0	0	0	0	361	488	
7	0	0	0	0	369	488	
8	0	0	0	0	377	488	
9	0	0	0	0	382	489	
10	0	0	0	0	393	489	
11	0	0	0	0	394	489	
12	0	0	0	0	398	488	
13	0	0	0	0	398	487	
14	0	0	0	0	398	488	
15	0	0	0	0	401	487	
0	0	0	0	0	407	488	
1	0	0	0	0	402	488	
2	0	0	0	0	415	489	
3	0	0	0	0	427	489	
4	0	0	0	0	452	489	
5	0	0	0	0	480	490	
6	0	0	0	0	518	489	
7	0	0	0	0	569	490	
8	0	0	0	0	618	490	
9	0	0	0	0	653	490	
10	0	0	0	0	659	490	
11	0	0	0	0	659	490	
12	0	0	0	0	647	491	
13	0	0	0	0	634	491	
14	0	0	0	0	622	492	
15	0	0	0	0	606	492	
0	0	0	0	0	590	492	
1	0	0	0	0	575	493	
2	0	0	0	0	562	492	
3	0	0	0	0	553	492	
4	0	0	0	0	544	492	
5	0	0	0	0	540	492	
6	0	0	0	0	536	492	
7	0	0	0	0	532	492	
8	0	0	0	0	529	492	
9	0	0	0	0	526	492	
10	0	0	0	0	524	492	
11	0	0	0	0	520	491	
12	0	0	0	0	519	491	
13	0	0	0	0	518	491	
14	0	0	0	0	518	490	
15	0	0	0	0	505	489	
0	0	0	0	0	486	489	
1	0	0	0	0	481	489	
2	0	0	0	0	462	489	
3	0	0	0	0	467	489	
4	0	0	0	0	478	488	
5	0	0	0	0	486	488	
6	0	0	0	0	514	487	
7	0	0	0	0	536	487	
8	0	0	0	0	539	487	
9	0	0	0	0	542	487	
10	0	0	0	0	539	486	
11	0	0	0	0	523	487	
12	0	0	0	0	529	486	
13	0	0	0	0	521	486	
14	0	0	0	0	513	486	
15	0	0	0	0	514	486	
0	0	0	0	0	484	486	
1	0	0	0	0	359	485	
2	0	0	0	0	622	484	
3	0	0	0	0	779	484	
4	0	0	0	0	878	483	
5	0	0	0	0	670	483	
6	0	0	0	0	381	483	
7	0	0	0	0	318	483	
8	0	0	0	0	314	481	
9	0	0	0	0	319	481	
10	0	0	0	0	335	481	
11	0	0	0	0	349	481	
12	0	0	0	0	360	482	
13	0	0	0	0	370	482	
14	0	0	0	0	377	482	
15	0	0	0	0	378	482	
0	0	0	0	0	382	483	
1	0	0	0	0	382	483	
2	0	0	0	0	379	483	
3	0	0	0	0	378	484	
4	0	0	0	0	384	485	
5	0	0	0	0	391	485	
6	0	0	0	0	404	485	
7	0	0	0	0	424	486	
8	0	0	0	0	456	485	
9	0	0	0	0	504	485	
10	0	0	0	0	568	486	
11	0	0	0	0	632	486	
12	0	0	0	0	671	486	
13	0	0	0	0	696	486	
14	0	0	0	0	690	487	
15	0	0	0	0	682	487	
0	0	0	0	0	665	487	
