TrasDir: 2138789.8
TrasEsq: 1403728.1
FrenteDir: -4187153.5
FrenteEsq: 2792579.9



TrasDir: 2138874.4
TrasEsq: 1403776.0
FrenteDir: -4187043.2
FrenteEsq: 2792654.0



TrasDir: 2138946.1
TrasEsq: 1403772.5
FrenteDir: -4187047.7
FrenteEsq: 2792699.3



