TrasDir: 1872371.8
TrasEsq: 1266886.3
FrenteDir: -4235954.1
FrenteEsq: 2790470.8



TrasDir: 1872669.9
TrasEsq: 1266466.2
FrenteDir: -4234936.9
FrenteEsq: 2790565.0



TrasDir: 1872615.3
TrasEsq: 1266160.6
FrenteDir: -4234360.2
FrenteEsq: 2790681.7



TrasDir: 1873320.2
TrasEsq: 1267498.6
FrenteDir: -4234204.0
FrenteEsq: 2790889.1



TrasDir: 1875580.3
TrasEsq: 1272471.3
FrenteDir: -4234474.4
FrenteEsq: 2791076.6



TrasDir: 2014667.0
TrasEsq: 1291017.7
FrenteDir: -4205742.3
FrenteEsq: 2791181.5



TrasDir: 2042000.1
TrasEsq: 1144814.8
FrenteDir: -4182106.7
FrenteEsq: 2791084.0



TrasDir: 2030427.6
TrasEsq: 1132614.1
FrenteDir: -4182691.2
FrenteEsq: 2791027.2



TrasDir: 2024591.3
TrasEsq: 1128657.9
FrenteDir: -4183157.4
FrenteEsq: 2790929.7



TrasDir: 2021156.8
TrasEsq: 1127179.6
FrenteDir: -4183467.2
FrenteEsq: 2790884.8



TrasDir: 2103987.9
TrasEsq: 1344511.0
FrenteDir: -4337741.9
FrenteEsq: 2784023.2



TrasDir: 2106630.3
TrasEsq: 1414816.3
FrenteDir: -4651058.5
FrenteEsq: 2763368.3



TrasDir: 2106734.5
TrasEsq: 1415064.5
FrenteDir: -4665582.7
FrenteEsq: 2761241.8



TrasDir: 2106305.6
TrasEsq: 1415163.9
FrenteDir: -4666282.4
FrenteEsq: 2759209.7



TrasDir: 2107245.6
TrasEsq: 1415272.7
FrenteDir: -4682588.2
FrenteEsq: 2756023.8



TrasDir: 2134056.1
TrasEsq: 1398210.0
FrenteDir: -4298990.8
FrenteEsq: 2621765.6



TrasDir: 2084968.6
TrasEsq: 1388542.5
FrenteDir: -4244625.7
FrenteEsq: 2356018.1



TrasDir: 2140719.3
TrasEsq: 1391158.8
FrenteDir: -4246114.1
FrenteEsq: 2349373.1



TrasDir: 2140800.2
TrasEsq: 1392297.0
FrenteDir: -4246584.5
FrenteEsq: 2346052.2



TrasDir: 2140774.2
TrasEsq: 1393315.4
FrenteDir: -4246446.2
FrenteEsq: 2344814.0



