TrasDir: 1943439.6
TrasEsq: 1354706.1
FrenteDir: -4241016.9
FrenteEsq: 2790185.1



TrasDir: 1947146.8
TrasEsq: 1356913.3
FrenteDir: -4239999.6
FrenteEsq: 2791281.1



TrasDir: 1947862.9
TrasEsq: 1357113.6
FrenteDir: -4239911.6
FrenteEsq: 2791275.7



TrasDir: 1947519.8
TrasEsq: 1357068.5
FrenteDir: -4240247.9
FrenteEsq: 2791281.9



TrasDir: 1948565.8
TrasEsq: 1356923.0
FrenteDir: -4240211.7
FrenteEsq: 2791368.0



TrasDir: 2081521.2
TrasEsq: 1303752.6
FrenteDir: -4194573.1
FrenteEsq: 2784863.3



TrasDir: 2132950.9
TrasEsq: 1202932.4
FrenteDir: -4176296.1
FrenteEsq: 2773922.8



TrasDir: 2129631.5
TrasEsq: 1203464.0
FrenteDir: -4176619.7
FrenteEsq: 2773437.5



TrasDir: 2127778.2
TrasEsq: 1204365.3
FrenteDir: -4176883.6
FrenteEsq: 2773320.9



TrasDir: 2126594.4
TrasEsq: 1204900.9
FrenteDir: -4176941.8
FrenteEsq: 2773387.3



TrasDir: 2132007.2
TrasEsq: 1367245.0
FrenteDir: -4278594.1
FrenteEsq: 2786301.4



TrasDir: 2122913.8
TrasEsq: 1415519.9
FrenteDir: -4412060.6
FrenteEsq: 2780895.6



TrasDir: 2120675.9
TrasEsq: 1415507.4
FrenteDir: -4412082.2
FrenteEsq: 2641016.2



TrasDir: 2120749.5
TrasEsq: 1415423.8
FrenteDir: -4413689.8
FrenteEsq: 2778852.2



TrasDir: 2122145.4
TrasEsq: 1415273.5
FrenteDir: -4415672.6
FrenteEsq: 2776692.1



TrasDir: 2135357.3
TrasEsq: 1398315.8
FrenteDir: -4252758.7
FrenteEsq: 2682181.9



TrasDir: 2139846.4
TrasEsq: 1381313.7
FrenteDir: -4219981.4
FrenteEsq: 2556071.5



TrasDir: 2139919.5
TrasEsq: 1381379.5
FrenteDir: -4221881.4
FrenteEsq: 2557445.0



TrasDir: 2139944.8
TrasEsq: 1380847.2
FrenteDir: -4222366.5
FrenteEsq: 2558994.7



TrasDir: 2139930.9
TrasEsq: 1381567.3
FrenteDir: -3801084.8
FrenteEsq: 2559203.8



