x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-30.0,1040.0,-136.0,2021/03/24,12:34:42.872762
-26.0,1038.0,-147.0,2021/03/24,12:34:42.889013
-31.0,1041.0,-139.0,2021/03/24,12:34:42.905250
-31.0,1039.0,-145.0,2021/03/24,12:34:42.921477
-32.0,1041.0,-146.0,2021/03/24,12:34:42.937705
-32.0,1042.0,-146.0,2021/03/24,12:34:42.953932
-27.0,1037.0,-146.0,2021/03/24,12:34:42.970173
-34.0,1039.0,-145.0,2021/03/24,12:34:42.986416
-33.0,1042.0,-140.0,2021/03/24,12:34:43.002642
-34.0,1045.0,-141.0,2021/03/24,12:34:43.018872
-37.0,1043.0,-143.0,2021/03/24,12:34:43.035114
-29.0,1044.0,-149.0,2021/03/24,12:34:43.051366
-31.0,1041.0,-145.0,2021/03/24,12:34:43.067609
-32.0,1044.0,-142.0,2021/03/24,12:34:43.083843
-33.0,1047.0,-145.0,2021/03/24,12:34:43.100073
-31.0,1043.0,-147.0,2021/03/24,12:34:43.116311
-33.0,1045.0,-146.0,2021/03/24,12:34:43.132558
-33.0,1040.0,-148.0,2021/03/24,12:34:43.148805
-33.0,1038.0,-144.0,2021/03/24,12:34:43.165034
-29.0,1043.0,-139.0,2021/03/24,12:34:43.181264
-31.0,1037.0,-145.0,2021/03/24,12:34:43.197499
-31.0,1038.0,-143.0,2021/03/24,12:34:43.213734
-29.0,1041.0,-143.0,2021/03/24,12:34:43.229976
-27.0,1042.0,-142.0,2021/03/24,12:34:43.246248
-31.0,1043.0,-138.0,2021/03/24,12:34:43.262483
-25.0,1045.0,-138.0,2021/03/24,12:34:43.278728
-29.0,1043.0,-143.0,2021/03/24,12:34:43.294968
-33.0,1040.0,-141.0,2021/03/24,12:34:43.311210
-35.0,1043.0,-145.0,2021/03/24,12:34:43.327443
-31.0,1041.0,-147.0,2021/03/24,12:34:43.343673
-34.0,1044.0,-142.0,2021/03/24,12:34:43.359910
-36.0,1042.0,-150.0,2021/03/24,12:34:43.376149
-31.0,1041.0,-145.0,2021/03/24,12:34:43.392395
-34.0,1040.0,-144.0,2021/03/24,12:34:43.408634
-30.0,1048.0,-140.0,2021/03/24,12:34:43.424867
-35.0,1044.0,-145.0,2021/03/24,12:34:43.441102
-34.0,1039.0,-146.0,2021/03/24,12:34:43.457341
-36.0,1042.0,-143.0,2021/03/24,12:34:43.473568
-34.0,1042.0,-148.0,2021/03/24,12:34:43.489800
-32.0,1042.0,-147.0,2021/03/24,12:34:43.506047
-33.0,1039.0,-149.0,2021/03/24,12:34:43.522277
-30.0,1041.0,-145.0,2021/03/24,12:34:43.538514
-34.0,1041.0,-142.0,2021/03/24,12:34:43.554754
-30.0,1045.0,-140.0,2021/03/24,12:34:43.570986
-34.0,1042.0,-141.0,2021/03/24,12:34:43.587215
-30.0,1041.0,-144.0,2021/03/24,12:34:43.603441
-35.0,1045.0,-146.0,2021/03/24,12:34:43.619680
-35.0,1041.0,-144.0,2021/03/24,12:34:43.635919
-31.0,1043.0,-144.0,2021/03/24,12:34:43.652151
-34.0,1044.0,-141.0,2021/03/24,12:34:43.668387
-29.0,1044.0,-141.0,2021/03/24,12:34:43.684646
-30.0,1045.0,-142.0,2021/03/24,12:34:43.700886
-32.0,1040.0,-140.0,2021/03/24,12:34:43.717134
-30.0,1042.0,-145.0,2021/03/24,12:34:43.733375
-27.0,1045.0,-147.0,2021/03/24,12:34:43.749612
-29.0,1040.0,-144.0,2021/03/24,12:34:43.765866
-35.0,1044.0,-146.0,2021/03/24,12:34:43.782111
-36.0,1048.0,-152.0,2021/03/24,12:34:43.798344
-29.0,1044.0,-145.0,2021/03/24,12:34:43.814567
-33.0,1042.0,-144.0,2021/03/24,12:34:43.830801
-33.0,1042.0,-137.0,2021/03/24,12:34:43.847050
-34.0,1040.0,-144.0,2021/03/24,12:34:43.863285
-37.0,1040.0,-143.0,2021/03/24,12:34:43.879514
-32.0,1048.0,-150.0,2021/03/24,12:34:43.895744
-33.0,1042.0,-143.0,2021/03/24,12:34:43.911975
-33.0,1043.0,-138.0,2021/03/24,12:34:43.928212
-33.0,1041.0,-147.0,2021/03/24,12:34:43.944458
-31.0,1041.0,-139.0,2021/03/24,12:34:43.960697
-29.0,1038.0,-148.0,2021/03/24,12:34:43.976928
-35.0,1043.0,-146.0,2021/03/24,12:34:43.993172
-34.0,1040.0,-145.0,2021/03/24,12:34:44.009426
