x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-35.0,1041.0,-164.0,2021/03/24,12:24:22.113646
-32.0,1037.0,-162.0,2021/03/24,12:24:22.129899
-36.0,1041.0,-166.0,2021/03/24,12:24:22.146148
-37.0,1038.0,-160.0,2021/03/24,12:24:22.162395
-40.0,1035.0,-164.0,2021/03/24,12:24:22.178652
-37.0,1039.0,-164.0,2021/03/24,12:24:22.194940
-38.0,1042.0,-156.0,2021/03/24,12:24:22.211200
-37.0,1037.0,-167.0,2021/03/24,12:24:22.227453
-37.0,1039.0,-164.0,2021/03/24,12:24:22.243698
-35.0,1042.0,-160.0,2021/03/24,12:24:22.259955
-34.0,1043.0,-162.0,2021/03/24,12:24:22.276224
-39.0,1035.0,-162.0,2021/03/24,12:24:22.292476
-35.0,1040.0,-168.0,2021/03/24,12:24:22.308732
-34.0,1041.0,-165.0,2021/03/24,12:24:22.324987
-39.0,1036.0,-164.0,2021/03/24,12:24:22.341245
-40.0,1035.0,-164.0,2021/03/24,12:24:22.357497
-37.0,1041.0,-161.0,2021/03/24,12:24:22.373753
-38.0,1037.0,-157.0,2021/03/24,12:24:22.390011
-38.0,1037.0,-164.0,2021/03/24,12:24:22.406270
-35.0,1039.0,-159.0,2021/03/24,12:24:22.422533
-41.0,1040.0,-161.0,2021/03/24,12:24:22.438797
-35.0,1042.0,-160.0,2021/03/24,12:24:22.455053
-39.0,1041.0,-163.0,2021/03/24,12:24:22.471305
-38.0,1035.0,-172.0,2021/03/24,12:24:22.487559
-36.0,1033.0,-158.0,2021/03/24,12:24:22.503827
-34.0,1036.0,-165.0,2021/03/24,12:24:22.520085
-40.0,1042.0,-158.0,2021/03/24,12:24:22.536357
-36.0,1046.0,-161.0,2021/03/24,12:24:22.552615
-39.0,1037.0,-160.0,2021/03/24,12:24:22.568868
-40.0,1039.0,-161.0,2021/03/24,12:24:22.585129
-38.0,1037.0,-167.0,2021/03/24,12:24:22.601384
-40.0,1038.0,-161.0,2021/03/24,12:24:22.617632
-38.0,1039.0,-162.0,2021/03/24,12:24:22.633888
-39.0,1036.0,-163.0,2021/03/24,12:24:22.650143
-42.0,1037.0,-163.0,2021/03/24,12:24:22.666410
-37.0,1035.0,-163.0,2021/03/24,12:24:22.682660
-38.0,1039.0,-154.0,2021/03/24,12:24:22.698911
-33.0,1036.0,-158.0,2021/03/24,12:24:22.715160
-36.0,1036.0,-163.0,2021/03/24,12:24:22.731418
-39.0,1039.0,-163.0,2021/03/24,12:24:22.747671
-35.0,1037.0,-165.0,2021/03/24,12:24:22.763925
-42.0,1039.0,-161.0,2021/03/24,12:24:22.780174
-38.0,1038.0,-158.0,2021/03/24,12:24:22.796425
-36.0,1044.0,-162.0,2021/03/24,12:24:22.812680
-36.0,1032.0,-164.0,2021/03/24,12:24:22.828939
-40.0,1034.0,-165.0,2021/03/24,12:24:22.845201
-37.0,1042.0,-162.0,2021/03/24,12:24:22.861450
-39.0,1041.0,-160.0,2021/03/24,12:24:22.877711
-38.0,1040.0,-164.0,2021/03/24,12:24:22.893976
-41.0,1040.0,-166.0,2021/03/24,12:24:22.910233
-36.0,1037.0,-165.0,2021/03/24,12:24:22.926489
-34.0,1039.0,-170.0,2021/03/24,12:24:22.942735
-37.0,1045.0,-169.0,2021/03/24,12:24:22.959019
-41.0,1038.0,-159.0,2021/03/24,12:24:22.975278
-42.0,1032.0,-162.0,2021/03/24,12:24:22.991558
-40.0,1040.0,-163.0,2021/03/24,12:24:23.007809
-38.0,1036.0,-163.0,2021/03/24,12:24:23.024058
