x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-22.0,1043.0,-153.0,2021/03/24,12:42:47.124681
-24.0,1043.0,-149.0,2021/03/24,12:42:47.140905
-18.0,1044.0,-149.0,2021/03/24,12:42:47.157131
-31.0,1049.0,-152.0,2021/03/24,12:42:47.173337
-22.0,1042.0,-150.0,2021/03/24,12:42:47.189548
-30.0,1042.0,-146.0,2021/03/24,12:42:47.205781
-29.0,1045.0,-149.0,2021/03/24,12:42:47.222041
-30.0,1049.0,-153.0,2021/03/24,12:42:47.238269
-32.0,1050.0,-151.0,2021/03/24,12:42:47.254478
-28.0,1037.0,-150.0,2021/03/24,12:42:47.270686
-25.0,1040.0,-150.0,2021/03/24,12:42:47.286909
-32.0,1041.0,-139.0,2021/03/24,12:42:47.303138
-25.0,1044.0,-145.0,2021/03/24,12:42:47.319367
-26.0,1044.0,-149.0,2021/03/24,12:42:47.335576
-28.0,1042.0,-152.0,2021/03/24,12:42:47.351788
-28.0,1039.0,-154.0,2021/03/24,12:42:47.368016
-29.0,1043.0,-142.0,2021/03/24,12:42:47.384234
-34.0,1047.0,-143.0,2021/03/24,12:42:47.400444
-31.0,1039.0,-147.0,2021/03/24,12:42:47.416654
-28.0,1038.0,-144.0,2021/03/24,12:42:47.432860
-24.0,1045.0,-142.0,2021/03/24,12:42:47.449080
-27.0,1042.0,-139.0,2021/03/24,12:42:47.465294
-25.0,1033.0,-149.0,2021/03/24,12:42:47.481510
-28.0,1041.0,-143.0,2021/03/24,12:42:47.497718
-26.0,1037.0,-141.0,2021/03/24,12:42:47.513927
-23.0,1042.0,-143.0,2021/03/24,12:42:47.530140
-24.0,1043.0,-145.0,2021/03/24,12:42:47.546363
-26.0,1041.0,-148.0,2021/03/24,12:42:47.562588
-29.0,1043.0,-148.0,2021/03/24,12:42:47.578798
-29.0,1038.0,-143.0,2021/03/24,12:42:47.595020
-29.0,1044.0,-148.0,2021/03/24,12:42:47.611234
-28.0,1047.0,-150.0,2021/03/24,12:42:47.627465
-26.0,1042.0,-147.0,2021/03/24,12:42:47.643690
-26.0,1040.0,-149.0,2021/03/24,12:42:47.659897
-27.0,1040.0,-151.0,2021/03/24,12:42:47.676117
-23.0,1040.0,-150.0,2021/03/24,12:42:47.692332
-22.0,1041.0,-147.0,2021/03/24,12:42:47.708562
-33.0,1040.0,-148.0,2021/03/24,12:42:47.724786
-28.0,1040.0,-149.0,2021/03/24,12:42:47.740993
-26.0,1042.0,-148.0,2021/03/24,12:42:47.757205
-23.0,1045.0,-152.0,2021/03/24,12:42:47.773426
-28.0,1043.0,-153.0,2021/03/24,12:42:47.789652
-29.0,1037.0,-149.0,2021/03/24,12:42:47.805890
-28.0,1041.0,-149.0,2021/03/24,12:42:47.822097
-26.0,1041.0,-146.0,2021/03/24,12:42:47.838310
-27.0,1041.0,-148.0,2021/03/24,12:42:47.854520
-27.0,1041.0,-143.0,2021/03/24,12:42:47.870750
-28.0,1044.0,-146.0,2021/03/24,12:42:47.886964
-28.0,1040.0,-150.0,2021/03/24,12:42:47.903166
-31.0,1040.0,-154.0,2021/03/24,12:42:47.919374
-27.0,1038.0,-146.0,2021/03/24,12:42:47.935585
-32.0,1044.0,-154.0,2021/03/24,12:42:47.951811
-29.0,1043.0,-151.0,2021/03/24,12:42:47.968039
-31.0,1047.0,-154.0,2021/03/24,12:42:47.984260
-30.0,1044.0,-153.0,2021/03/24,12:42:48.000465
-28.0,1039.0,-147.0,2021/03/24,12:42:48.016690
-31.0,1040.0,-143.0,2021/03/24,12:42:48.032909
-34.0,1040.0,-152.0,2021/03/24,12:42:48.049133
-20.0,1042.0,-156.0,2021/03/24,12:42:48.065346
-30.0,1044.0,-150.0,2021/03/24,12:42:48.081562
-27.0,1048.0,-155.0,2021/03/24,12:42:48.097788
-28.0,1042.0,-146.0,2021/03/24,12:42:48.114013
-31.0,1038.0,-152.0,2021/03/24,12:42:48.130259
-29.0,1044.0,-149.0,2021/03/24,12:42:48.146476
-24.0,1043.0,-147.0,2021/03/24,12:42:48.162696
-24.0,1040.0,-150.0,2021/03/24,12:42:48.178924
-24.0,1036.0,-143.0,2021/03/24,12:42:48.195164
-28.0,1045.0,-149.0,2021/03/24,12:42:48.211421
-27.0,1041.0,-144.0,2021/03/24,12:42:48.227668
-28.0,1045.0,-148.0,2021/03/24,12:42:48.243916
-28.0,1042.0,-156.0,2021/03/24,12:42:48.260166
-23.0,1042.0,-156.0,2021/03/24,12:42:48.276420
-26.0,1046.0,-151.0,2021/03/24,12:42:48.292674
-26.0,1042.0,-153.0,2021/03/24,12:42:48.308918
-29.0,1039.0,-154.0,2021/03/24,12:42:48.325162
-31.0,1039.0,-152.0,2021/03/24,12:42:48.341403
-35.0,1041.0,-151.0,2021/03/24,12:42:48.357652
-32.0,1038.0,-157.0,2021/03/24,12:42:48.373903
-26.0,1040.0,-148.0,2021/03/24,12:42:48.390145
-28.0,1043.0,-145.0,2021/03/24,12:42:48.406394
-26.0,1037.0,-150.0,2021/03/24,12:42:48.422636
-25.0,1040.0,-148.0,2021/03/24,12:42:48.438888
-30.0,1037.0,-149.0,2021/03/24,12:42:48.455135
-25.0,1030.0,-153.0,2021/03/24,12:42:48.471385
-29.0,1040.0,-147.0,2021/03/24,12:42:48.487628
-25.0,1038.0,-145.0,2021/03/24,12:42:48.503871
-26.0,1040.0,-151.0,2021/03/24,12:42:48.520124
-28.0,1042.0,-147.0,2021/03/24,12:42:48.536369
-29.0,1041.0,-156.0,2021/03/24,12:42:48.552607
-28.0,1043.0,-152.0,2021/03/24,12:42:48.568852
-27.0,1042.0,-149.0,2021/03/24,12:42:48.585100
-29.0,1044.0,-153.0,2021/03/24,12:42:48.601346
-26.0,1043.0,-159.0,2021/03/24,12:42:48.617599
-25.0,1039.0,-146.0,2021/03/24,12:42:48.633841
-30.0,1045.0,-153.0,2021/03/24,12:42:48.650092
-28.0,1041.0,-149.0,2021/03/24,12:42:48.666342
-22.0,1042.0,-146.0,2021/03/24,12:42:48.682592
-23.0,1043.0,-150.0,2021/03/24,12:42:48.698846
-19.0,1040.0,-145.0,2021/03/24,12:42:48.715091
-26.0,1040.0,-145.0,2021/03/24,12:42:48.731343
-25.0,1040.0,-150.0,2021/03/24,12:42:48.747592
