     0.0     0.0     0.0     0.0               2.946   3.126   3.178   2.946
     0.0     0.0     0.0     0.0               2.868   3.139   3.161   2.923
     0.0     0.0     0.0     0.0               2.907   3.136   3.197   2.933
     0.0     0.0     0.0     0.0               2.984   3.129   3.174   2.923
     0.0     0.0     0.0     0.0               2.939   3.152   3.174   2.936
     0.0     0.0     0.0     0.0               2.804   3.149   3.181   2.929
     0.0     0.0     0.0     0.0               2.830   3.149   3.190   2.913
     0.0     0.0     0.0     0.0               2.952   3.142   3.184   2.952
     0.0     0.0     0.0     0.0               2.942   3.116   3.190   2.929
     0.0     0.0     0.0     0.0               2.868   3.142   3.194   2.942
     0.0     0.0     0.0     0.0               2.926   3.158   3.197   2.942
     0.0     0.0     0.0     0.0               2.807   3.139   3.181   2.952
     0.0     0.0     0.0     0.0               2.926   3.136   3.178   2.939
     0.0     0.0     0.0     0.0               2.949   3.129   3.184   2.936
     0.0     0.0     0.0     0.0               2.933   3.139   3.178   2.942
     0.0     0.0     0.0     0.0               2.920   3.132   3.178   2.923
     0.0     0.0     0.0     0.0               2.888   3.145   3.174   2.933
     0.0     0.0     0.0     0.0               2.981   3.113   3.197   2.929
     0.0     0.0     0.0     0.0               2.949   3.142   3.178   2.946
     0.0     0.0     0.0     0.0               2.926   3.149   3.190   2.933
     0.0     0.0     0.0     0.0               2.929   3.132   3.187   2.949
     0.0     0.0     0.0     0.0               2.900   3.149   3.181   2.942
     0.0     0.0     0.0     0.0               2.933   3.155   3.197   2.910
     0.0     0.0     0.0     0.0               2.939   3.126   3.174   2.913
     0.0     0.0     0.0     0.0               2.929   3.129   3.181   2.913
     0.0     0.0     0.0     0.0               2.949   3.152   3.184   2.913
     0.0     0.0     0.0     0.0               2.946   3.129   3.178   2.929
     0.0     0.0     0.0     0.0               2.968   3.155   3.190   2.926
     0.0     0.0     0.0     0.0               2.958   3.145   3.181   2.946
     0.0     0.0     0.0     0.0               2.942   3.155   3.194   2.946
     0.0     0.0     0.0     0.0               2.929   3.142   3.181   2.946
     0.0     0.0     0.0     0.0               2.952   3.152   3.194   2.949
     0.0     0.0     0.0     0.0               2.971   3.152   3.184   2.936
     0.0     0.0     0.0     0.0               2.958   3.155   3.197   2.946
     0.0     0.0     0.0     0.0               2.881   3.158   3.190   2.936
     0.0     0.0     0.0     0.0               2.917   3.123   3.187   2.939
     0.0     0.0     0.0     0.0               2.891   3.120   3.178   2.936
     0.0     0.0     0.0     0.0               2.971   3.123   3.197   2.939
     0.0     0.0     0.0     0.0               2.849   3.142   3.184   2.923
     0.0     0.0     0.0     0.0               2.926   3.129   3.187   2.933
     0.0     0.0     0.0     0.0               2.955   3.145   3.184   2.929
     0.0     0.0     0.0     0.0               2.946   3.126   3.174   2.933
     0.0     0.0     0.0     0.0               2.946   3.142   3.178   2.920
     0.0     0.0     0.0     0.0               2.933   3.136   3.171   2.933
     0.0     0.0     0.0     0.0               2.949   3.145   3.197   2.936
     0.0     0.0     0.0     0.0               2.962   3.139   3.171   2.946
     0.0     0.0     0.0     0.0               2.965   3.126   3.190   2.904
     0.0     0.0     0.0     0.0               2.955   3.136   3.181   2.946
     0.0     0.0     0.0     0.0               2.939   3.142   3.165   2.929
     0.0     0.0     0.0     0.0               2.968   3.126   3.152   2.920
     0.0     0.0     0.0     0.0               2.923   3.152   3.197   2.939
     0.0     0.0     0.0     0.0               2.936   3.145   3.187   2.946
     0.0     0.0     0.0     0.0               2.926   3.129   3.187   2.946
     0.0     0.0     0.0     0.0               2.897   3.142   3.184   2.952
     0.0     0.0     0.0     0.0               2.939   3.145   3.190   2.910
     0.0     0.0     0.0     0.0               2.965   3.152   3.187   2.913
     0.0     0.0     0.0     0.0               2.917   3.126   3.194   2.949
     0.0     0.0     0.0     0.0               2.871   3.129   3.190   2.942
     0.0     0.0     0.0     0.0               2.955   3.120   3.184   2.936
     0.0     0.0     0.0     0.0               2.891   3.149   3.168   2.939
     0.0     0.0     0.0     0.0               2.923   3.126   3.178   2.929
     0.0     0.0     0.0     0.0               2.871   3.139   3.194   2.933
     0.0     0.0     0.0     0.0               2.968   3.145   3.181   2.923
     0.0     0.0     0.0     0.0               2.962   3.126   3.168   2.910
     0.0     0.0     0.0     0.0               2.923   3.145   3.181   2.929
     0.0     0.0     0.0     0.0               2.846   3.152   3.194   2.936
     0.0     0.0     0.0     0.0               2.929   3.129   3.184   2.952
     0.0     0.0     0.0     0.0               2.920   3.149   3.174   2.933
     0.0     0.0     0.0     0.0               2.936   3.142   3.174   2.936
     0.0     0.0     0.0     0.0               2.971   3.149   3.194   2.933
     0.0     0.0     0.0     0.0               2.942   3.152   3.181   2.939
     0.0     0.0     0.0     0.0               2.862   3.142   3.187   2.949
     0.0     0.0     0.0     0.0               2.865   3.145   3.184   2.936
     0.0     0.0     0.0     0.0               2.868   3.142   3.168   2.936
     0.0     0.0     0.0     0.0               2.965   3.139   3.184   2.926
     0.0     0.0     0.0     0.0               2.923   3.136   3.171   2.926
     0.0     0.0     0.0     0.0               2.859   3.139   3.184   2.926
     0.0     0.0     0.0     0.0               2.907   3.126   3.174   2.920
     0.0     0.0     0.0     0.0               2.929   3.149   3.174   2.936
     0.0     0.0     0.0     0.0               2.910   3.139   3.171   2.920
     0.0     0.0     0.0     0.0               2.981   3.152   3.194   2.926
     0.0     0.0     0.0     0.0               2.955   3.136   3.194   2.929
     0.0     0.0     0.0     0.0               2.917   3.152   3.174   2.923
     0.0     0.0     0.0     0.0               2.936   3.129   3.181   2.936
     0.0     0.0     0.0     0.0               2.920   3.139   3.184   2.913
     0.0     0.0     0.0     0.0               2.862   3.132   3.181   2.920
     0.0     0.0     0.0     0.0               2.949   3.145   3.190   2.939
     0.0     0.0     0.0     0.0               2.855   3.132   3.168   2.929
     0.0     0.0     0.0     0.0               2.894   3.136   3.165   2.926
     0.0     0.0     0.0     0.0               2.878   3.126   3.142   2.923
     0.0     0.0     0.0     0.0               2.868   3.126   3.168   2.900
     0.0     0.0     0.0     0.0               2.923   3.139   3.181   2.926
     0.0     0.0     0.0     0.0               2.810   3.142   3.181   2.926
     0.0     0.0     0.0     0.0               2.855   3.136   3.161   2.897
     0.0     0.0     0.0     0.0               2.868   3.103   3.155   2.933
     0.0     0.0     0.0     0.0               2.791   3.129   3.178   2.923
     0.0     0.0     0.0     0.0               2.926   3.126   3.161   2.913
     0.0     0.0     0.0     0.0               2.926   3.132   3.168   2.900
     0.0     0.0     0.0     0.0               2.904   3.129   3.174   2.929
     0.0     0.0     0.0     0.0               2.946   3.110   3.178   2.926
     0.0     0.0     0.0     0.0               2.868   3.136   3.174   2.913
     0.0     0.0     0.0     0.0               2.910   3.142   3.174   2.929
     0.0     0.0     0.0     0.0               2.865   3.107   3.165   2.923
     0.0     0.0     0.0     0.0               2.833   3.139   3.161   2.904
     0.0     0.0     0.0     0.0               2.897   3.142   3.174   2.923
     0.0     0.0     0.0     0.0               2.842   3.136   3.171   2.936
     0.0     0.0     0.0     0.0               2.839   3.110   3.171   2.913
     0.0     0.0     0.0     0.0               2.859   3.136   3.161   2.923
     0.0     0.0     0.0     0.0               2.875   3.129   3.168   2.936
     0.0     0.0     0.0     0.0               2.897   3.126   3.171   2.913
     0.0     0.0     0.0     0.0               2.933   3.132   3.181   2.933
     0.0     0.0     0.0     0.0               2.884   3.129   3.168   2.913
     0.0     0.0     0.0     0.0               2.868   3.113   3.181   2.917
     0.0     0.0     0.0     0.0               2.878   3.132   3.158   2.933
     0.0     0.0     0.0     0.0               2.897   3.123   3.168   2.913
     0.0     0.0     0.0     0.0               2.852   3.142   3.171   2.929
     0.0     0.0     0.0     0.0               2.813   3.116   3.165   2.910
     0.0     0.0     0.0     0.0               2.804   3.126   3.181   2.913
     0.0     0.0     0.0     0.0               2.910   3.107   3.168   2.920
     0.0     0.0     0.0     0.0               2.929   3.136   3.178   2.910
     0.0     0.0     0.0     0.0               2.894   3.120   3.178   2.917
     0.0     0.0     0.0     0.0               2.820   3.129   3.168   2.904
     0.0     0.0     0.0     0.0               2.913   3.126   3.168   2.923
     0.0     0.0     0.0     0.0               2.904   3.136   3.187   2.913
     0.0     0.0     0.0     0.0               2.968   3.129   3.158   2.907
     0.0     0.0     0.0     0.0               2.936   3.136   3.184   2.929
     0.0     0.0     0.0     0.0               2.897   3.136   3.174   2.926
     0.0     0.0     0.0     0.0               2.910   3.132   3.171   2.907
     0.0     0.0     0.0     0.0               2.920   3.132   3.171   2.923
     0.0     0.0     0.0     0.0               2.907   3.129   3.181   2.920
     0.0     0.0     0.0     0.0               2.891   3.113   3.181   2.933
     0.0     0.0     0.0     0.0               2.913   3.126   3.171   2.920
     0.0     0.0     0.0     0.0               2.958   3.145   3.184   2.933
     0.0     0.0     0.0     0.0               2.888   3.126   3.168   2.920
     0.0     0.0     0.0     0.0               2.936   3.136   3.149   2.917
     0.0     0.0     0.0     0.0               2.878   3.129   3.178   2.939
     0.0     0.0     0.0     0.0               2.836   3.129   3.171   2.926
     0.0     0.0     0.0     0.0               2.862   3.132   3.168   2.926
     0.0     0.0     0.0     0.0               2.849   3.113   3.165   2.923
     0.0     0.0     0.0     0.0               2.897   3.132   3.165   2.923
     0.0     0.0     0.0     0.0               2.933   3.139   3.171   2.920
     0.0     0.0     0.0     0.0               2.907   3.136   3.165   2.929
     0.0     0.0     0.0     0.0               2.871   3.126   3.165   2.913
     0.0     0.0     0.0     0.0               2.891   3.142   3.181   2.936
     0.0     0.0     0.0     0.0               2.781   3.139   3.171   2.929
     0.0     0.0     0.0     0.0               2.881   3.142   3.184   2.913
     0.0     0.0     0.0     0.0               2.913   3.132   3.184   2.939
     0.0     0.0     0.0     0.0               2.913   3.142   3.158   2.933
     0.0     0.0     0.0     0.0               2.878   3.113   3.165   2.929
     0.0     0.0     0.0     0.0               2.904   3.139   3.149   2.939
     0.0     0.0     0.0     0.0               2.852   3.129   3.165   2.907
     0.0     0.0     0.0     0.0               2.762   3.132   3.142   2.939
     0.0     0.0     0.0     0.0               2.907   3.116   3.184   2.923
     0.0     0.0     0.0     0.0               2.923   3.129   3.168   2.926
     0.0     0.0     0.0     0.0               2.900   3.132   3.178   2.917
     0.0     0.0     0.0     0.0               2.862   3.120   3.165   2.923
     0.0     0.0     0.0     0.0               2.865   3.120   3.174   2.920
     0.0     0.0     0.0     0.0               2.855   3.142   3.187   2.917
     0.0     0.0     0.0     0.0               2.791   3.139   3.181   2.933
     0.0     0.0     0.0     0.0               2.888   3.113   3.155   2.929
     0.0     0.0     0.0     0.0               2.888   3.129   3.190   2.933
     0.0     0.0     0.0     0.0               2.839   3.126   3.178   2.926
     0.0     0.0     0.0     0.0               2.913   3.145   3.174   2.929
     0.0     0.0     0.0     0.0               2.952   3.126   3.155   2.900
     0.0     0.0     0.0     0.0               2.836   3.139   3.181   2.936
     0.0     0.0     0.0     0.0               2.878   3.129   3.174   2.929
     0.0     0.0     0.0     0.0               2.907   3.126   3.168   2.923
     0.0     0.0     0.0     0.0               2.888   3.110   3.171   2.897
     0.0     0.0     0.0     0.0               2.875   3.129   3.155   2.929
     0.0     0.0     0.0     0.0               2.936   3.145   3.165   2.900
     0.0     0.0     0.0     0.0               2.958   3.145   3.184   2.936
     0.0     0.0     0.0     0.0               2.875   3.129   3.161   2.888
     0.0     0.0     0.0     0.0               2.884   3.123   3.174   2.926
     0.0     0.0     0.0     0.0               2.907   3.132   3.184   2.926
     0.0     0.0     0.0     0.0               2.826   3.116   3.165   2.942
     0.0     0.0     0.0     0.0               2.920   3.145   3.181   2.923
     0.0     0.0     0.0     0.0               2.888   3.136   3.190   2.929
     0.0     0.0     0.0     0.0               2.942   3.126   3.178   2.929
     0.0     0.0     0.0     0.0               2.875   3.149   3.184   2.942
     0.0     0.0     0.0     0.0               2.881   3.155   3.174   2.942
     0.0     0.0     0.0     0.0               2.836   3.142   3.190   2.923
     0.0     0.0     0.0     0.0               2.955   3.129   3.171   2.946
     0.0     0.0     0.0     0.0               2.868   3.136   3.184   2.929
     0.0     0.0     0.0     0.0               2.862   3.152   3.158   2.907
     0.0     0.0     0.0     0.0               2.926   3.103   3.171   2.942
     0.0     0.0     0.0     0.0               2.871   3.129   3.178   2.933
     0.0     0.0     0.0     0.0               2.807   3.129   3.178   2.933
     0.0     0.0     0.0     0.0               2.810   3.152   3.187   2.942
     0.0     0.0     0.0     0.0               2.804   3.139   3.181   2.939
     0.0     0.0     0.0     0.0               2.917   3.149   3.181   2.946
     0.0     0.0     0.0     0.0               2.878   3.142   3.184   2.939
     0.0     0.0     0.0     0.0               2.888   3.145   3.197   2.939
     0.0     0.0     0.0     0.0               2.923   3.132   3.194   2.942
     0.0     0.0     0.0     0.0               2.952   3.152   3.190   2.923
     0.0     0.0     0.0     0.0               2.904   3.149   3.181   2.904
     0.0     0.0     0.0     0.0               2.813   3.145   3.158   2.923
     0.0     0.0     0.0     0.0               2.801   3.136   3.168   2.929
     0.0     0.0     0.0     0.0               2.868   3.136   3.165   2.929
     0.0     0.0     0.0     0.0               2.920   3.142   3.171   2.939
     0.0     0.0     0.0     0.0               2.917   3.129   3.155   2.933
     0.0     0.0     0.0     0.0               2.820   3.142   3.161   2.926
     0.0     0.0     0.0     0.0               2.939   3.142   3.149   2.933
     0.0     0.0     0.0     0.0               2.913   3.116   3.184   2.936
     0.0     0.0     0.0     0.0               2.913   3.142   3.165   2.942
     0.0     0.0     0.0     0.0               2.891   3.126   3.165   2.920
     0.0     0.0     0.0     0.0               2.936   3.149   3.190   2.939
     0.0     0.0     0.0     0.0               2.952   3.103   3.190   2.929
     0.0     0.0     0.0     0.0               2.936   3.120   3.174   2.920
     0.0     0.0     0.0     0.0               2.923   3.142   3.181   2.936
     0.0     0.0     0.0     0.0               2.923   3.145   3.181   2.920
     0.0     0.0     0.0     0.0               2.900   3.126   3.181   2.936
     0.0     0.0     0.0     0.0               2.910   3.123   3.168   2.946
     0.0     0.0     0.0     0.0               2.830   3.145   3.184   2.942
     0.0     0.0     0.0     0.0               2.891   3.097   3.190   2.939
     0.0     0.0     0.0     0.0               2.862   3.136   3.181   2.910
     0.0     0.0     0.0     0.0               2.952   3.142   3.197   2.936
     0.0     0.0     0.0     0.0               2.907   3.136   3.187   2.933
     0.0     0.0     0.0     0.0               2.897   3.132   3.178   2.917
     0.0     0.0     0.0     0.0               2.917   3.142   3.174   2.920
     0.0     0.0     0.0     0.0               2.752   3.139   3.168   2.936
     0.0     0.0     0.0     0.0               2.958   3.113   3.178   2.926
     0.0     0.0     0.0     0.0               2.965   3.142   3.187   2.933
     0.0     0.0     0.0     0.0               2.849   3.116   3.194   2.917
     0.0     0.0     0.0     0.0               2.875   3.139   3.139   2.929
     0.0     0.0     0.0     0.0               2.894   3.139   3.165   2.929
     0.0     0.0     0.0     0.0               2.936   3.136   3.165   2.929
     0.0     0.0     0.0     0.0               2.884   3.139   3.178   2.946
     0.0     0.0     0.0     0.0               2.920   3.152   3.187   2.904
     0.0     0.0     0.0     0.0               2.929   3.139   3.184   2.926
     0.0     0.0     0.0     0.0               2.913   3.110   3.171   2.939
     0.0     0.0     0.0     0.0               2.855   3.149   3.161   2.933
     0.0     0.0     0.0     0.0               2.855   3.136   3.184   2.939
     0.0     0.0     0.0     0.0               2.891   3.145   3.184   2.942
     0.0     0.0     0.0     0.0               2.868   3.120   3.158   2.923
     0.0     0.0     0.0     0.0               2.888   3.149   3.187   2.897
     0.0     0.0     0.0     0.0               2.878   3.145   3.190   2.946
     0.0     0.0     0.0     0.0               2.839   3.132   3.181   2.933
     0.0     0.0     0.0     0.0               2.910   3.152   3.181   2.939
     0.0     0.0     0.0     0.0               2.833   3.132   3.181   2.894
     0.0     0.0     0.0     0.0               2.826   3.126   3.184   2.936
     0.0     0.0     0.0     0.0               2.794   3.123   3.168   2.920
     0.0     0.0     0.0     0.0               2.759   3.113   3.152   2.910
     0.0     0.0     0.0     0.0               2.917   3.136   3.184   2.920
     0.0     0.0     0.0     0.0               2.971   3.132   3.174   2.926
     0.0     0.0     0.0     0.0               2.900   3.145   3.168   2.929
     0.0     0.0     0.0     0.0               2.810   3.126   3.174   2.929
     0.0     0.0     0.0     0.0               2.862   3.126   3.181   2.933
     0.0     0.0     0.0     0.0               2.865   3.123   3.181   2.920
     0.0     0.0     0.0     0.0               2.849   3.116   3.165   2.929
     0.0     0.0     0.0     0.0               2.952   3.113   3.171   2.907
     0.0     0.0     0.0     0.0               2.888   3.142   3.152   2.913
     0.0     0.0     0.0     0.0               2.936   3.132   3.174   2.923
     0.0     0.0     0.0     0.0               2.817   3.139   3.171   2.913
     0.0     0.0     0.0     0.0               2.926   3.136   3.187   2.939
     0.0     0.0     0.0     0.0               2.839   3.132   3.181   2.933
     0.0     0.0     0.0     0.0               2.839   3.132   3.178   2.926
     0.0     0.0     0.0     0.0               2.955   3.142   3.184   2.939
     0.0     0.0     0.0     0.0               2.833   3.120   3.174   2.923
     0.0     0.0     0.0     0.0               2.884   3.139   3.190   2.936
     0.0     0.0     0.0     0.0               2.813   3.126   3.190   2.939
     0.0     0.0     0.0     0.0               2.894   3.126   3.190   2.946
     0.0     0.0     0.0     0.0               2.946   3.120   3.190   2.933
     0.0     0.0     0.0     0.0               2.958   3.136   3.181   2.949
     0.0     0.0     0.0     0.0               2.868   3.145   3.165   2.933
     0.0     0.0     0.0     0.0               2.865   3.142   3.187   2.933
     0.0     0.0     0.0     0.0               2.917   3.139   3.187   2.933
     0.0     0.0     0.0     0.0               2.878   3.136   3.181   2.936
     0.0     0.0     0.0     0.0               2.884   3.132   3.171   2.926
     0.0     0.0     0.0     0.0               2.868   3.123   3.184   2.913
     0.0     0.0     0.0     0.0               2.920   3.116   3.174   2.933
     0.0     0.0     0.0     0.0               2.865   3.142   3.161   2.923
     0.0     0.0     0.0     0.0               2.920   3.149   3.181   2.923
     0.0     0.0     0.0     0.0               2.823   3.142   3.178   2.926
     0.0     0.0     0.0     0.0               2.942   3.120   3.171   2.923
     0.0     0.0     0.0     0.0               2.817   3.132   3.197   2.917
     0.0     0.0     0.0     0.0               2.952   3.136   3.184   2.913
     0.0     0.0     0.0     0.0               2.929   3.123   3.184   2.907
     0.0     0.0     0.0     0.0               2.962   3.123   3.174   2.936
     0.0     0.0     0.0     0.0               2.871   3.145   3.178   2.936
     0.0     0.0     0.0     0.0               2.884   3.139   3.161   2.920
     0.0     0.0     0.0     0.0               2.958   3.129   3.187   2.926
     0.0     0.0     0.0     0.0               2.936   3.123   3.171   2.907
     0.0     0.0     0.0     0.0               2.917   3.136   3.178   2.917
     0.0     0.0     0.0     0.0               2.936   3.126   3.190   2.926
     0.0     0.0     0.0     0.0               2.855   3.129   3.171   2.936
     0.0     0.0     0.0     0.0               2.929   3.145   3.155   2.939
     0.0     0.0     0.0     0.0               2.958   3.139   3.178   2.942
     0.0     0.0     0.0     0.0               2.881   3.149   3.184   2.929
     0.0     0.0     0.0     0.0               2.942   3.129   3.181   2.907
     0.0     0.0     0.0     0.0               2.929   3.123   3.181   2.888
     0.0     0.0     0.0     0.0               2.936   3.139   3.187   2.926
     0.0     0.0     0.0     0.0               2.823   3.136   3.174   2.920
     0.0     0.0     0.0     0.0               2.920   3.123   3.165   2.933
     0.0     0.0     0.0     0.0               2.933   3.142   3.168   2.920
     0.0     0.0     0.0     0.0               2.923   3.142   3.165   2.936
     0.0     0.0     0.0     0.0               2.920   3.132   3.168   2.929
     0.0     0.0     0.0     0.0               2.852   3.136   3.181   2.920
     0.0     0.0     0.0     0.0               2.965   3.129   3.187   2.933
     0.0     0.0     0.0     0.0               2.981   3.145   3.178   2.920
     0.0     0.0     0.0     0.0               2.962   3.139   3.184   2.939
     0.0     0.0     0.0     0.0               2.878   3.142   3.190   2.907
     0.0     0.0     0.0     0.0               2.907   3.145   3.178   2.936
     0.0     0.0     0.0     0.0               2.933   3.149   3.190   2.942
     0.0     0.0     0.0     0.0               2.913   3.132   3.190   2.917
     0.0     0.0     0.0     0.0               2.678   3.120   3.181   2.900
     0.0     0.0     0.0     0.0               2.888   3.126   3.142   2.920
     0.0     0.0     0.0     0.0               2.846   3.116   3.165   2.929
     0.0     0.0     0.0     0.0               2.917   3.129   3.174   2.952
     0.0     0.0     0.0     0.0               2.823   3.132   3.174   2.946
     0.0     0.0     0.0     0.0               2.875   3.145   3.158   2.933
     0.0     0.0     0.0     0.0               2.871   3.132   3.187   2.936
     0.0     0.0     0.0     0.0               2.826   3.129   3.181   2.942
     0.0     0.0     0.0     0.0               2.888   3.120   3.178   2.933
     0.0     0.0     0.0     0.0               2.888   3.145   3.194   2.920
     0.0     0.0     0.0     0.0               2.849   3.129   3.174   2.942
     0.0     0.0     0.0     0.0               2.923   3.158   3.194   2.929
     0.0     0.0     0.0     0.0               2.917   3.142   3.174   2.929
     0.0     0.0     0.0     0.0               2.868   3.139   3.165   2.920
     0.0     0.0     0.0     0.0               2.917   3.120   3.181   2.933
     0.0     0.0     0.0     0.0               2.868   3.142   3.181   2.920
     0.0     0.0     0.0     0.0               2.852   3.142   3.184   2.939
     0.0     0.0     0.0     0.0               2.871   3.123   3.174   2.946
     0.0     0.0     0.0     0.0               2.894   3.132   3.165   2.929
     0.0     0.0     0.0     0.0               2.894   3.136   3.165   2.917
     0.0     0.0     0.0     0.0               2.917   3.126   3.171   2.920
     0.0     0.0     0.0     0.0               2.929   3.126   3.197   2.929
     0.0     0.0     0.0     0.0               2.875   3.126   3.174   2.936
     0.0     0.0     0.0     0.0               2.917   3.136   3.168   2.888
     0.0     0.0     0.0     0.0               2.952   3.145   3.165   2.942
     0.0     0.0     0.0     0.0               2.913   3.155   3.178   2.936
     0.0     0.0     0.0     0.0               2.894   3.145   3.187   2.942
     0.0     0.0     0.0     0.0               2.910   3.139   3.178   2.939
     0.0     0.0     0.0     0.0               2.897   3.136   3.197   2.926
     0.0     0.0     0.0     0.0               2.900   3.142   3.161   2.920
     0.0     0.0     0.0     0.0               2.955   3.155   3.168   2.933
     0.0     0.0     0.0     0.0               2.962   3.145   3.187   2.917
     0.0     0.0     0.0     0.0               2.923   3.123   3.187   2.942
     0.0     0.0     0.0     0.0               2.981   3.145   3.171   2.942
     0.0     0.0     0.0     0.0               2.975   3.149   3.190   2.920
     0.0     0.0     0.0     0.0               2.910   3.142   3.171   2.929
     0.0     0.0     0.0     0.0               2.855   3.145   3.168   2.942
     0.0     0.0     0.0     0.0               2.981   3.139   3.187   2.936
     0.0     0.0     0.0     0.0               2.897   3.142   3.171   2.939
     0.0     0.0     0.0     0.0               2.939   3.142   3.187   2.920
     0.0     0.0     0.0     0.0               2.926   3.152   3.190   2.929
     0.0     0.0     0.0     0.0               2.926   3.145   3.190   2.933
     0.0     0.0     0.0     0.0               2.868   3.142   3.190   2.939
     0.0     0.0     0.0     0.0               2.917   3.136   3.194   2.942
     0.0     0.0     0.0     0.0               2.917   3.145   3.194   2.939
     0.0     0.0     0.0     0.0               2.958   3.142   3.190   2.917
     0.0     0.0     0.0     0.0               2.897   3.132   3.174   2.929
     0.0     0.0     0.0     0.0               2.978   3.123   3.190   2.939
     0.0     0.0     0.0     0.0               2.955   3.139   3.168   2.936
     0.0     0.0     0.0     0.0               2.955   3.149   3.190   2.926
     0.0     0.0     0.0     0.0               2.907   3.152   3.184   2.917
     0.0     0.0     0.0     0.0               2.958   3.142   3.187   2.946
     0.0     0.0     0.0     0.0               2.978   3.149   3.194   2.920
     0.0     0.0     0.0     0.0               2.926   3.152   3.184   2.923
     0.0     0.0     0.0     0.0               2.923   3.129   3.187   2.936
     0.0     0.0     0.0     0.0               2.971   3.149   3.181   2.936
     0.0     0.0     0.0     0.0               2.904   3.149   3.190   2.942
     0.0     0.0     0.0     0.0               2.852   3.158   3.171   2.942
     0.0     0.0     0.0     0.0               2.923   3.142   3.187   2.929
     0.0     0.0     0.0     0.0               2.878   3.126   3.171   2.926
